"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","adj_p_val"
"Ppm1g",1.30910621001547e-31,-0.876263227247585,0.98,1,3.3757921837669e-27,8.13595582862808e-31
"Asf1a",1.31667620196481e-31,-0.799440399670248,0.28,0.98,3.39531292200666e-27,8.16562884488156e-31
"Ccdc86",1.32043544889551e-31,-0.271937867184122,0.24,0.96,3.40500689206685e-27,8.17115903796546e-31
"Eef1d",1.32316269255654e-31,-1.36093521878113,0.77,0.99,3.41203963529556e-27,8.17115903796546e-31
"Nup107",1.42168380284527e-31,-0.360659345522373,0.2,0.97,3.66609602239709e-27,8.76105145171102e-31
"Gart",1.4515378764358e-31,-0.606930440987027,0.29,0.99,3.743080721965e-27,8.92619397277678e-31
"Snap25",1.53014574974562e-31,1.96418734015107,0.93,0.09,3.94578684486904e-27,9.38982297270371e-31
"Psmd3",1.55695907978036e-31,-0.594040943594341,0.42,0.98,4.01493037902962e-27,9.53433432293174e-31
"Shmt1",1.57794910812083e-31,-0.596237494845926,0.22,0.97,4.06905736511118e-27,9.6426555330982e-31
"Tk1",1.6176180492689e-31,-0.357721088117026,0.2,0.98,4.17135166364971e-27,9.86443073468571e-31
"Samm50",1.64480887124875e-31,-0.440704712602265,0.31,0.99,4.24146863628914e-27,1.00093473185783e-30
"Tubb4b",1.65383519856496e-31,-1.42128252491165,0.74,0.99,4.26474482653946e-27,1.00433526299548e-30
"Cdc37",1.73668503014656e-31,-0.714808411775725,0.78,1,4.47838968723892e-27,1.05245995291662e-30
"Ipo5",1.74585179115104e-31,-0.459083022274884,0.57,0.99,4.50202801384118e-27,1.05582465464848e-30
"Nme2",1.77001538930357e-31,-1.38403434491191,0.88,1,4.56433868439713e-27,1.06822622978424e-30
"Txn1",1.78851176644237e-31,-1.13514345714797,0.92,1,4.61203529212494e-27,1.07716347830478e-30
"Mfsd10",1.8080013800366e-31,-0.463623102438295,0.14,0.99,4.66229315870039e-27,1.08666091174628e-30
"Cadm2",1.84345305568617e-31,0.479772555388128,0.9,0.07,4.75371239469792e-27,1.10569330095674e-30
"Ppp2r1b",1.87752285768951e-31,-0.298354985911488,0.23,0.98,4.84156819312395e-27,1.12382054658014e-30
"Sac3d1",2.27365781912887e-31,-0.311846554456035,0.11,0.95,5.86308141818762e-27,1.35815020238761e-30
"Elavl1",2.41299975905771e-31,-0.755357380088814,0.66,1,6.22240247868211e-27,1.43844332575664e-30
"Mapk1ip1l",2.49020042671435e-31,-0.298215833441072,0.47,0.99,6.4214798403683e-27,1.48144102778668e-30
"Rbmxl1",2.5198076806029e-31,-0.85944301348509,0.56,0.99,6.4978280659707e-27,1.49600777134981e-30
"Nrxn1",2.5400634354256e-31,1.24980092847085,0.93,0.16,6.55006158093199e-27,1.50497470484344e-30
"Ccnd3",2.55569356714514e-31,-0.653478169990096,0.66,1,6.59036700159718e-27,1.51117022462165e-30
"Gcsh",2.56697406635494e-31,-0.886544311985702,0.59,1,6.61945602490948e-27,1.51477398945915e-30
"AC107711.2",2.63949827312854e-31,-0.373653672655546,0,0.86,6.80647419691656e-27,1.55130270740613e-30
"Krt8",2.63949827312854e-31,-0.556069807713122,0,0.86,6.80647419691656e-27,1.55130270740613e-30
"Nudt1",2.71978440795577e-31,-0.314378555903686,0.06,0.94,7.01350805279553e-27,1.59527916779895e-30
"Gm15920",2.73221431859615e-31,-0.72045546558044,0.05,1,7.04556106336389e-27,1.599358321567e-30
"Gm10108",2.76756256465306e-31,-1.26423215622914,0.03,0.92,7.13671358547085e-27,1.61384827758334e-30
"Fxn",2.76801775785434e-31,-0.281681629522349,0.12,0.94,7.13788739217898e-27,1.61384827758334e-30
"Rangrf",2.78793247248628e-31,-0.776094194594529,0.17,0.97,7.18924146680037e-27,1.62222126536502e-30
"Rhebl1",2.80432641066806e-31,-0.338173167997627,0.08,0.92,7.23151651518974e-27,1.62851639076768e-30
"Nop10",2.89334614819321e-31,-0.985326748292728,0.8,1,7.46107171234584e-27,1.67687779739531e-30
"Rps23",2.92394190748985e-31,-1.29226752498152,0.97,1,7.53996899684408e-27,1.69125431916393e-30
"Impdh2",2.98791560463e-31,-1.0900706332378,0.71,1,7.70493796965938e-27,1.7248421899455e-30
"H2afv",3.05675791350235e-31,-1.11343598694016,0.43,0.98,7.8824616315485e-27,1.76110253754248e-30
"Ubxn1",3.09746579527966e-31,-0.718058840957988,0.45,0.99,7.98743504628766e-27,1.7810428322858e-30
"Dynlt1-ps1",3.11441477401078e-31,-0.724130322540783,0.03,0.94,8.03114137774159e-27,1.78727024653939e-30
"Ssb",3.33661127807763e-31,-1.06313443156192,0.89,1,8.60411950277878e-27,1.91102775358132e-30
"Rrs1",3.38859269074306e-31,-0.429218316137363,0.16,0.97,8.73816397161913e-27,1.93700181010968e-30
"Cct5",3.54288141498019e-31,-1.11619328353027,0.9,1,9.13602830480941e-27,2.02063266072011e-30
"E2f5",3.54873178688605e-31,-0.322789367778477,0.12,0.95,9.15111465884306e-27,2.02063266072011e-30
"Rps26-ps1",3.65729564225443e-31,-1.94371821753159,0.12,0.95,9.43106827268149e-27,2.07839699825393e-30
"Fam53a",3.77255605291054e-31,-0.315764212295359,0.15,0.95,9.72829029364042e-27,2.13973519039839e-30
"Rps3",3.78291639000196e-31,-1.08109507597928,1,1,9.75500649489807e-27,2.14145325100693e-30
"Eef2",4.11713687419466e-31,-1.14833078361728,0.96,0.99,1.06168608574858e-26,2.32614251634866e-30
"Nifk",4.19548164451342e-31,-0.698553768195167,0.44,1,1.08188885167068e-26,2.36583047946404e-30
"Snf8",4.26491183795288e-31,-1.84714129453753,0.39,1,1.09979281565291e-26,2.40034826178427e-30
"Nuf2",4.30155633197985e-31,-0.265842258346293,0.2,0.93,1.10924233132764e-26,2.41167870359177e-30
"Mthfd2",4.30155633197985e-31,-0.33076229238464,0.18,0.95,1.10924233132764e-26,2.41167870359177e-30
"Pes1",4.31553683420656e-31,-0.390814324170211,0.38,0.98,1.11284748343685e-26,2.41488181852823e-30
"Ppil1",4.34125512163429e-31,-0.632501894673414,0.34,0.98,1.11947945821583e-26,2.42462833848829e-30
"Gm28417",4.36345670232706e-31,1.38585365056848,1,0.99,1.12520457982908e-26,2.43237729532392e-30
"Ap1s3",4.42531738603398e-31,0.421540350430466,0.99,0.61,1.14115659433658e-26,2.46130565753622e-30
"Zfp207",4.43220395708336e-31,-0.901465457944192,0.83,1,1.14293243441309e-26,2.46130565753622e-30
"Kif20b",4.48719759457854e-31,-0.277227141198333,0.07,0.92,1.15711364371397e-26,2.48711654151118e-30
"Rps2-ps13",4.50729198850015e-31,-2.48332410382324,0.05,0.89,1.16229538507453e-26,2.493522708032e-30
"Gm28661",4.61970476729992e-31,3.88080950586646,1,1,1.19128326834363e-26,2.55088045846561e-30
"Ppp1ca",4.66639238969236e-31,-1.10708918568633,0.88,0.99,1.20332260552997e-26,2.57179852269649e-30
"Imp4",4.70023292447702e-31,-0.60093953652654,0.47,0.99,1.21204906423489e-26,2.58557069160026e-30
"Uqcrc1",4.9397471433344e-31,-0.87262294887379,0.68,0.99,1.27381259585164e-26,2.71059306446647e-30
"Gm3244",4.94606676946467e-31,-0.687087100689574,0.05,0.98,1.27544223784185e-26,2.71059306446647e-30
"Dctd",5.28146072363388e-31,-0.348476336418307,0.16,0.96,1.36193027680347e-26,2.8889787965795e-30
"Nudt21",5.3817831501639e-31,-0.86358265143343,0.67,1,1.38780042093276e-26,2.93835300591192e-30
"Gm4322",5.40726886328261e-31,-0.921138620229605,0.01,0.86,1.39437242177469e-26,2.94675976672547e-30
"Rnps1",5.58838862175773e-31,-0.796794377735116,0.65,0.99,1.44107777389267e-26,3.03979202311999e-30
"Ccdc58",5.76435172184624e-31,-0.791036234176742,0.33,0.98,1.48645337851249e-26,3.12967869507674e-30
"Sae1",6.03600695955915e-31,-0.819666061375711,0.51,0.99,1.55650511466152e-26,3.27109022799115e-30
"Rpf1",6.050046286153e-31,-0.533681097455197,0.24,0.98,1.56012543581027e-26,3.27262688923202e-30
"Clic1",6.07963860162887e-31,-0.512322907767238,0.16,0.95,1.56775640620204e-26,3.28255533370756e-30
"Gm4604",6.12944690027958e-31,-0.490953937975959,0.12,1,1.5806004721751e-26,3.30334213943112e-30
"Aprt",6.17815294896754e-31,-1.16940801933627,0.46,1,1.59316030095026e-26,3.32345944087186e-30
"Scg3",6.23388042268754e-31,0.693712719035697,0.87,0.02,1.60753074459844e-26,3.34727292549087e-30
"Cd24a",6.42222318332594e-31,-0.988396486369144,0.28,0.97,1.65609869228426e-26,3.44207594834772e-30
"Polr1d",6.57182211563056e-31,-0.931232239282158,0.68,0.99,1.69467576895765e-26,3.51074074132363e-30
"Hnrnpf",6.57437584903809e-31,-1.28654296452671,0.75,1,1.69533430019145e-26,3.51074074132363e-30
"Hmbs",6.6771844222457e-31,-0.486065653635572,0.24,0.97,1.7218455469645e-26,3.55861465936893e-30
"Sephs1",6.68839249569853e-31,-0.306305875562619,0.31,0.98,1.72473577286578e-26,3.55861465936893e-30
"Gins2",6.79667190376903e-31,-0.640247430415197,0.61,0.99,1.75265778382492e-26,3.60507883483416e-30
"Rad51",6.80040547070737e-31,-0.295433915938615,0.46,0.99,1.75362055873131e-26,3.60507883483416e-30
"Scg5",6.86056855321914e-31,1.87928261279508,0.95,0.15,1.76913481281862e-26,3.63038419274513e-30
"Prdx4",6.91201379006116e-31,-0.902637746770444,0.34,0.98,1.78240099604307e-26,3.65099317916251e-30
"mt-Co2",7.16514948223572e-31,-2.6108141700799,0.77,1,1.84767709698413e-26,3.77787033169865e-30
"Tamm41",7.26967271003124e-31,-0.493063303046903,0.13,0.98,1.87463050173576e-26,3.8260745920723e-30
"Nfkbib",7.3296095984147e-31,-0.377997627995406,0.22,0.96,1.8900864271432e-26,3.85068158938298e-30
"Snhg4",7.49220111946205e-31,-0.497918866973881,0.21,0.96,1.93201390267568e-26,3.92903401614877e-30
"Magoh",8.01055854677986e-31,-1.14452016081623,0.66,0.99,2.06568273245812e-26,4.19334077332329e-30
"Apex1",8.23362988330435e-31,-1.18275253162889,0.48,0.98,2.12320613800769e-26,4.30240302131163e-30
"Rpl37a",8.39884993383267e-31,-1.18637066549057,0.99,1,2.16581143243743e-26,4.38090011727236e-30
"Gm8797",8.44529567060494e-31,3.51975170344936,0.98,0.88,2.1777883945789e-26,4.39727426984617e-30
"Stmn4",8.52927433509336e-31,0.775847766131917,0.85,0,2.19944397279052e-26,4.43309792398713e-30
"Trim6",8.58865246234537e-31,-0.273674795303212,0.27,1,2.214755810465e-26,4.45603087788825e-30
"Mgll",9.39033459261224e-31,0.547366743914915,0.96,0.26,2.42148558139692e-26,4.86332754344333e-30
"Rps19bp1",9.66912853346585e-31,-0.596274828229719,0.24,0.98,2.49337817492484e-26,4.9988538842927e-30
"Aif1l",9.9566342144585e-31,-0.272897135249235,0.16,0.94,2.56751726488241e-26,5.13839726862779e-30
"Ddx21",9.98136622368357e-31,-0.374156634490653,0.43,0.98,2.57389490810128e-26,5.14207596814457e-30
"Etf1",1.00549597840881e-30,-0.54486023703191,0.68,1,2.59287247952281e-26,5.17086928333125e-30
"Tomm40",1.03359144940303e-30,-0.847706556138371,0.65,0.97,2.66532227057559e-26,5.30601164096001e-30
"Carnmt1",1.04079700722931e-30,-0.265620023648349,0.1,0.96,2.68390324254223e-26,5.33362817213478e-30
"Phb2",1.10856745956978e-30,-1.29345806647458,0.39,0.98,2.85866290799258e-26,5.67097294116168e-30
"Trim27",1.12480910279507e-30,-0.750732721861542,0.4,0.98,2.90054523337765e-26,5.74399893228043e-30
"Rpl36",1.18041428334336e-30,-1.28935021821977,0.98,1,3.04393431245752e-26,6.01743476727043e-30
"Serbp1",1.24921684533085e-30,-1.38097118209464,0.98,1,3.22135547905466e-26,6.35707736099548e-30
"Gemin7",1.26299571711804e-30,-0.564766906263689,0.14,0.96,3.25688705573229e-26,6.41601824295965e-30
"Cct7",1.27110338039612e-30,-1.09400333917724,0.89,1,3.27779428702748e-26,6.44599474676575e-30
"Eif6",1.28015789936125e-30,-0.905176676023329,0.37,1,3.30114317508286e-26,6.48066070023261e-30
"Pabpc1",1.28490356866358e-30,-1.37563141983231,0.97,1,3.31338083251277e-26,6.49343135651611e-30
"AC153152.1",1.30425838168631e-30,-0.371831950076714,0.35,1,3.36329108885449e-26,6.57985964232421e-30
"Gpx1",1.33844610528594e-30,-1.20896427240296,0.66,1,3.45145097170085e-26,6.74069150610385e-30
"Kti12",1.35684939045335e-30,-0.423845856557332,0.14,0.95,3.49890752316207e-26,6.8216128563068e-30
"Bsg",1.41059437388679e-30,-1.08307959715521,0.82,1,3.63749971194187e-26,7.07963258784076e-30
"Srsf6",1.41448156266487e-30,-0.878014855996187,0.67,0.98,3.64752360564389e-26,7.08696508498125e-30
"Psmg1",1.46125280245334e-30,-0.684613166186362,0.23,0.97,3.76813260168643e-26,7.30876615747637e-30
"Tmem11",1.49109676311561e-30,-0.438795774858699,0.35,0.99,3.84509122304623e-26,7.44528828215506e-30
"Sf3a3",1.50537128973663e-30,-0.64937473150058,0.57,1,3.88190094484385e-26,7.50373641181006e-30
"Ddb1",1.52741517010858e-30,-0.406900579435009,0.63,1,3.93874549915899e-26,7.6006468686323e-30
"Haus1",1.53740399940121e-30,-0.468541540564076,0.14,0.98,3.96450369325591e-26,7.63734197661726e-30
"Cct3",1.57543380936231e-30,-1.10398606097445,0.86,1,4.06257116420258e-26,7.81297479991053e-30
"Hmgb1",1.60875538514789e-30,-1.21396507938472,0.94,1,4.14849751168087e-26,7.96470250850338e-30
"Dpy30",1.62556088938461e-30,-1.0552792836873,0.45,0.98,4.19183386545609e-26,8.03428656157773e-30
"Cdv3",1.80349284896465e-30,-0.447024724442835,0.96,1,4.65066700962513e-26,8.89865306051644e-30
"F2r",1.86196965382482e-30,-0.360319506858758,0.07,0.88,4.80146114631806e-26,9.17169200475936e-30
"Nabp2",1.8771493152271e-30,-0.570706445395866,0.37,0.97,4.84060493917613e-26,9.23089755854944e-30
"Rps14",2.02009775607467e-30,-1.01826540870805,1,1,5.20922608358975e-26,9.91715217730103e-30
"Btf3",2.06096141770979e-30,-1.14545354224126,0.9,1,5.31460120784823e-26,1.01007857401515e-29
"Dpp3",2.06638290300583e-30,-0.296503719778416,0.37,0.98,5.32858159198114e-26,1.01103927297823e-29
"Park2",2.07444299074933e-30,-0.415169512127036,0.23,0.97,5.3493661402453e-26,1.01308286768786e-29
"Ube2d3",2.07749619221167e-30,-1.47671085391756,0.97,1,5.35723943085624e-26,1.01308286768786e-29
"Ptprd",2.13827060948778e-30,0.684880462649999,0.99,0.86,5.51395842068613e-26,1.04098140838563e-29
"Gria2",2.18175190987009e-30,1.08972109638808,0.92,0.17,5.62608364998199e-26,1.06038225103669e-29
"Rpl29",2.19138708773979e-30,-1.03526359716186,0.78,1,5.65092988315461e-26,1.06329596067906e-29
"Nop58",2.34978175935774e-30,-1.21388287110615,0.87,1,6.05938222285579e-26,1.13826078260099e-29
"Rrp9",2.46051051502013e-30,-0.49835277367433,0.31,0.99,6.3449184650824e-26,1.189925697744e-29
"Ppp1r8",2.47396374875738e-30,-0.285754513148187,0.27,0.97,6.37961031892066e-26,1.19445423307774e-29
"Nop9",2.62074607580634e-30,-0.26157335079465,0.2,0.96,6.7581179056818e-26,1.26323420584659e-29
"Isyna1",2.63990443543482e-30,-0.752873483715041,0.3,0.98,6.80752156765577e-26,1.27021075122259e-29
"Gm4540",2.64391693510214e-30,-0.367235044504272,0.06,0.98,6.81786860054788e-26,1.27021075122259e-29
"Farsa",2.65931116755535e-30,-0.535386726342326,0.4,0.98,6.85756570777498e-26,1.27550868972565e-29
"Chek1",2.70595338929461e-30,-0.306364861733492,0.14,0.94,6.97784200497402e-26,1.29575243444747e-29
"Mogat2",2.72528056972555e-30,-0.329455567764608,0,0.84,7.02768100515127e-26,1.30287144749073e-29
"Ppp5c",2.80082333224915e-30,-0.455979592449916,0.32,0.98,7.22248312687087e-26,1.3367981950163e-29
"Pola1",2.94351553009713e-30,-0.260633125462789,0.25,0.99,7.59044349746146e-26,1.40261156010012e-29
"Nop53",2.98179425268342e-30,-0.609522140324241,0.6,0.99,7.68915283939474e-26,1.41853762411861e-29
"Slbp",3.15338799612415e-30,-0.879016355693881,0.84,1,8.13164162560534e-26,1.49773111165506e-29
"Kdelr1",3.25646701556787e-30,-0.356955036215074,0.14,0.96,8.39745149304488e-26,1.54417859618081e-29
"Srsf2",3.45133457698262e-30,-1.44576447652375,0.85,1,8.89995647366508e-26,1.63393003231219e-29
"Bax",3.99517083820342e-30,-0.875426380117533,0.46,0.99,1.03023470404752e-25,1.88833236543563e-29
"Smyd5",4.00234097557771e-30,-0.31302432238975,0.26,0.99,1.03208366737223e-25,1.88866526488893e-29
"4933429H19Rik",4.0687146524671e-30,1.78026570473541,0.89,0.12,1.04919944743169e-25,1.91688959675103e-29
"Eif3l",4.32297754223577e-30,-0.781992227092481,0.67,0.99,1.11476621881634e-25,2.03340054764423e-29
"Arl6ip6",4.37228036587556e-30,-0.330743817707288,0.22,0.97,1.12747993794833e-25,2.05328471844414e-29
"Trim28",4.45605447052917e-30,-1.21673629852012,0.56,1,1.14908276631536e-25,2.08926727261889e-29
"Gm4419",4.52137165999353e-30,-1.18103644533932,0.4,1,1.16592610996253e-25,2.1164946504553e-29
"Oaz1",4.83115993274531e-30,-1.07781754385931,0.99,1,1.24581121185703e-25,2.25789090616785e-29
"Dis3",4.91074566162878e-30,-0.307506469200177,0.34,0.99,1.26633398376421e-25,2.2914198207057e-29
"Ak2",5.05705253492719e-30,-0.668570962351577,0.39,0.98,1.30406213718167e-25,2.35592511236401e-29
"Cxcr2",5.18406508072256e-30,-0.286638671254397,0.17,0.97,1.33681486236593e-25,2.40741718613523e-29
"Znhit6",5.18406508072256e-30,-0.443982939882748,0.17,0.97,1.33681486236593e-25,2.40741718613523e-29
"Mrps18b",5.31369930693921e-30,-0.895378563259998,0.34,0.97,1.37024364028041e-25,2.46370090088404e-29
"Ybx1",5.43540793283215e-30,-1.31957884651964,0.86,1,1.40162864363943e-25,2.51613733309076e-29
"H3f3b",5.55772482793583e-30,-1.0753271878132,1,1,1.43317050137981e-25,2.5686889592406e-29
"Vrk1",5.69239893454096e-30,-0.406327085094809,0.22,1,1.46789891325008e-25,2.6267768227163e-29
"Lig1",5.8179614005495e-30,-0.422316053629026,0.24,0.96,1.5002777063597e-25,2.68048347807651e-29
"Dtymk",6.16933463992289e-30,-1.05154827676409,0.54,0.99,1.59088632359692e-25,2.83789393436453e-29
"Ubb",6.1799251392824e-30,-1.35127679276652,0.92,0.99,1.59361729566675e-25,2.83829580689369e-29
"Med25",6.38447815619113e-30,-0.659187646720014,0.44,0.98,1.64636538213701e-25,2.92763904148105e-29
"Psme3",6.42737659174385e-30,-0.448552353374766,0.35,0.99,1.65742760171299e-25,2.94269075618868e-29
"Lrrc59",6.53258184586245e-30,-0.408599389843398,0.38,0.99,1.68455688059255e-25,2.98617708478313e-29
"Eif1",6.94871647078202e-30,-1.39466131092962,0.96,1,1.79186551632056e-25,3.17143762674286e-29
"Kdelr2",7.12673148939772e-30,-0.65841612083838,0.61,0.99,1.83777024917099e-25,3.2453543136214e-29
"Aimp2",7.13289102822643e-30,-0.740977316887619,0.44,0.99,1.83935860944875e-25,3.2453543136214e-29
"Sec61b",7.26248897737147e-30,-1.29636185577193,0.69,0.98,1.87277803259478e-25,3.29564267537575e-29
"Gtf2f2",7.26598385122212e-30,-0.462854466320302,0.24,0.97,1.87367925571465e-25,3.29564267537575e-29
"mt-Nd3",7.5041180749785e-30,-1.57502989516079,0.51,1,1.93508692799471e-25,3.39837657318019e-29
"Gm3375",7.53811882477805e-30,-0.628553378564439,0.26,0.99,1.94385470134551e-25,3.40848995157534e-29
"Pafah1b3",7.60267570325675e-30,-0.441461660579194,0.15,1,1.96050198359882e-25,3.43236719153214e-29
"Rars",7.68815344850162e-30,-0.573934624008481,0.47,1,1.98254412976511e-25,3.46560126899278e-29
"Pfdn6",7.76561900128864e-30,-0.779703531755784,0.59,0.99,2.0025201718623e-25,3.49512682631188e-29
"Mycn",7.80422069958361e-30,-0.369680530909211,0.12,0.91,2.01247439180163e-25,3.50709671745904e-29
"Prtg",8.49425430537567e-30,-0.256424730483831,0.7,1,2.19041335772722e-25,3.81132362918623e-29
"Smarce1",8.54468075105513e-30,-0.501549949804235,0.5,0.99,2.20341682527459e-25,3.828069397827e-29
"Pcgf6",8.79169421454079e-30,-0.305175399780835,0.19,0.96,2.26711418710363e-25,3.93270119459015e-29
"Ttll7",8.9437897137686e-30,0.286039773266275,0.95,0.18,2.30633505348951e-25,3.98922240525362e-29
"Syt1",8.94536349004149e-30,0.989154992369248,0.86,0.05,2.306740883177e-25,3.98922240525362e-29
"Me2",9.15057943323265e-30,-0.330650262272613,0.25,0.96,2.3596599184477e-25,4.07451867751106e-29
"Dnajc9",9.2164418170239e-30,-0.636743811672692,0.32,0.97,2.37664385135595e-25,4.09759917009541e-29
"Rpl30-ps10",9.67593370019615e-30,-0.802153647646792,0.03,0.85,2.49513302326958e-25,4.29534989943358e-29
"Prnp",9.69749152376483e-30,1.69826208675227,1,0.57,2.50069213923324e-25,4.29838736584477e-29
"Sephs2",9.73208076059516e-30,-0.44500419573417,0.35,0.98,2.50961166573467e-25,4.30718301540886e-29
"Utp3",9.75420338968875e-30,-0.477440520219782,0.43,0.98,2.51531642809904e-25,4.3104429805266e-29
"Strap",1.00984251214908e-29,-0.624436191619855,0.69,1,2.60408088607884e-25,4.45581567671823e-29
"Ier2",1.03858494285163e-29,-0.473180760598909,0.22,0.95,2.6781989921315e-25,4.57572642242777e-29
"Eif3d",1.04637990901005e-29,-0.811279929259553,0.72,1,2.69829987136421e-25,4.60312607563005e-29
"Pcgf2",1.05645722685431e-29,-0.509436331470446,0.39,0.99,2.72428625088921e-25,4.63503886949361e-29
"Pdia3",1.05680790382839e-29,-1.06497606525426,0.89,0.99,2.72519054160228e-25,4.63503886949361e-29
"Npm3",1.0936896155641e-29,-0.550459186324235,0.3,0.99,2.82029741165515e-25,4.78960624747037e-29
"Rps28",1.24885473073741e-29,-1.29191835573567,0.98,1,3.22042169415256e-25,5.46093513246104e-29
"Cenpp",1.2758692563841e-29,-0.29517795602404,0.07,0.93,3.29008405143768e-25,5.57072361419725e-29
"Glrx5",1.28058118031346e-29,-0.825414702707449,0.54,0.99,3.30223468967432e-25,5.58295168312779e-29
"Nono",1.30521928836943e-29,-0.869255066309795,0.84,0.99,3.36576897891824e-25,5.68188605264843e-29
"Atf4",1.37702878960386e-29,-0.722948833657885,0.66,0.98,3.55094413975148e-25,5.98116404117208e-29
"Tgif1",1.37806347131421e-29,-0.445033504638912,0.05,0.89,3.55361227347796e-25,5.98116404117208e-29
"Hmgb3",1.42957031725393e-29,-0.703569196456632,0.32,0.98,3.68643297710271e-25,6.19551171617022e-29
"Lbhd1",1.47206536008892e-29,-0.383286523782348,0.23,0.96,3.7960149440613e-25,6.37022654343664e-29
"Ppp4c",1.4891385861406e-29,-0.925017746165279,0.42,0.99,3.84004167208075e-25,6.43457664218444e-29
"1810058I24Rik",1.50163676976914e-29,-0.667868114981341,0.56,0.99,3.87227073820367e-25,6.4789970524308e-29
"Actg1",1.56010927161023e-29,-1.22833762391612,0.99,1,4.02305377870129e-25,6.72135572621456e-29
"Cmss1",1.56310165887765e-29,-0.282179814294439,0.13,0.97,4.0307702477478e-25,6.72432981676232e-29
"Tcf4",1.59482847199529e-29,1.15744809706118,1,0.91,4.11258418073425e-25,6.85072642161506e-29
"Ruvbl1",1.64264260249105e-29,-0.693090112179257,0.47,1,4.23588247904367e-25,7.04575483388599e-29
"Scand1",1.65369566024633e-29,-0.262589499872053,0.22,0.96,4.2643849990772e-25,7.08276396419285e-29
"Rex1bd",1.70070389667804e-29,-0.537415164579115,0.38,0.97,4.38560513836367e-25,7.27343496661284e-29
"Ranbp3",1.79739134971001e-29,-0.28519772988228,0.42,0.97,4.6349330734972e-25,7.6757019481037e-29
"Tex10",1.80808290381878e-29,-0.368543081656874,0.4,1,4.66250338407748e-25,7.710087827817e-29
"Bex4",1.97735685216363e-29,-1.05982035064833,0.28,0.99,5.09901011467434e-25,8.41962006584541e-29
"Snhg1",1.98279850306634e-29,-1.37345744234297,0.45,0.99,5.11304249985717e-25,8.43050135000987e-29
"Tpt1",2.00279834828418e-29,-1.26169759190425,0.98,1,5.16461610072042e-25,8.50315984787515e-29
"Ntm",2.01041472923543e-29,1.19591912493232,0.9,0.13,5.18425646227941e-25,8.5231080175569e-29
"Nrxn3",2.03807181118331e-29,0.38299607120614,0.87,0.07,5.25557577949839e-25,8.62783733400932e-29
"Gm43980",2.04458887116102e-29,-0.451569067471902,0.21,1,5.27238132206293e-25,8.64290027881526e-29
"Mrps35",2.11813207734818e-29,-0.790741826478387,0.56,0.97,5.46202718785776e-25,8.94084363863301e-29
"Gm15459",2.2173618164413e-29,-1.37489978370321,0.23,1,5.71791091605717e-25,9.34619605458157e-29
"Gm15515",2.23776618247803e-29,0.551104424501269,0.99,1,5.7705276547561e-25,9.4186095374904e-29
"Rsl1d1",2.47866505423583e-29,-0.959763403718723,0.66,1,6.39173357535793e-25,1.04175260768674e-28
"mt-Atp6",2.48993057190043e-29,-2.27329151667753,0.92,1,6.42078396575964e-25,1.04498379317833e-28
"Ppif",2.49560978321463e-29,-0.357563813491009,0.17,0.92,6.43542894797557e-25,1.04586458777187e-28
"Erh",2.55781260142008e-29,-1.03419901666057,0.84,1,6.59583135528197e-25,1.07039693535073e-28
"Rhno1",2.56503565875398e-29,-0.437604981278432,0.31,0.98,6.61445745322889e-25,1.07188399988847e-28
"Bcat2",2.61381451120225e-29,-0.392407963671005,0.24,0.95,6.74024348003725e-25,1.0907074553174e-28
"Cfdp1",2.64783710947569e-29,-0.786671548330539,0.61,0.99,6.82797755420495e-25,1.10332841608823e-28
"Krt18",2.69098550378809e-29,-0.671916654771992,0,0.82,6.93924431861834e-25,1.11971063483832e-28
"Pycrl",2.70723034843555e-29,-0.412202708892789,0.26,0.97,6.98113489951076e-25,1.1248676881622e-28
"Pcbp1",2.90062356526221e-29,-1.03807243583302,0.87,1,7.47983798774165e-25,1.20351156734814e-28
"Mrpl15",2.95875952030782e-29,-0.882107662469285,0.65,0.99,7.62975317501779e-25,1.2258917104708e-28
"Rgs7bp",3.12534122683198e-29,0.335312159250553,0.9,0.13,8.05931742163162e-25,1.29307673138473e-28
"Spr",3.14019952401879e-29,-0.265626999577746,0.19,0.91,8.09763251258725e-25,1.29738653601964e-28
"Thop1",3.29360278415753e-29,-0.358632549879109,0.24,0.94,8.49321349950703e-25,1.35884374753166e-28
"A430103D13Rik",3.48004968071456e-29,-2.1348770779608,0.74,1,8.97400411165865e-25,1.43374120132119e-28
"Txndc5",3.79699079375333e-29,-0.316527299146743,0.33,0.97,9.79130015985172e-25,1.56211409979627e-28
"Polr2d",3.85022011128379e-29,-0.687317530874082,0.45,0.98,9.92856260096751e-25,1.58178522434036e-28
"Eif4h",3.88382136277617e-29,-0.666384387306023,0.94,1,1.00152101481909e-24,1.59334862368949e-28
"Mesd",3.97289364066074e-29,-0.340059134852395,0.44,0.98,1.02449008311718e-24,1.62696661211755e-28
"Cnot9",3.97690572082141e-29,-0.28852112977406,0.38,0.99,1.02552467822822e-24,1.62696661211755e-28
"Ebna1bp2",3.99561662073447e-29,-0.776888544300518,0.74,1,1.0303496579888e-24,1.6323351257574e-28
"Aaas",4.03242204076003e-29,-0.350932841172796,0.31,0.97,1.03984067165079e-24,1.64507050014805e-28
"Wdr18",4.10935511932397e-29,-0.464292042632144,0.61,1,1.05967940462007e-24,1.67411803396727e-28
