"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","adj_p_val"
"RPL18A",3.79624193799823e-08,0.295798675795266,0.992,0.994,0.00108526964523493,9.56592710567013e-08
"IL18R1",4.23619715618624e-08,-0.336019352571385,0.268,0.536,0.00121104404301052,1.06323525461591e-07
"SUSD3",4.58457906032769e-08,0.288575211814312,0.37,0.157,0.00131063946176648,1.14614476508192e-07
"TYW1",4.61060515959106e-08,0.272529628036235,0.709,0.464,0.00131807980302389,1.14813108876091e-07
"RPL38",5.41043701642258e-08,0.384537901433476,0.937,0.862,0.00154673573425489,1.34204199430794e-07
"ECH1",5.44945409172025e-08,-0.512112677705843,0.591,0.774,0.00155788993574098,1.34646044678691e-07
"HNRNPLL",5.64701274782851e-08,0.253034137382194,0.402,0.179,0.00161436800434921,1.38986554064771e-07
"PCSK7",5.81021470406344e-08,0.307937106973783,0.984,0.942,0.00166102417959766,1.4245120992588e-07
"FAM107B",6.36667480083446e-08,0.256029668679121,0.535,0.294,0.00182010499206256,1.55493788404996e-07
"STAC",6.62093206905797e-08,-0.255410605742286,0,0.196,0.00189279205990229,1.61083979457924e-07
"MAP4K1",6.90636249879063e-08,0.389232642812029,0.756,0.599,0.00197439091115426,1.67387030027941e-07
"STARD3NL",7.09710985684929e-08,-0.593536033688636,0.37,0.587,0.00202892176587608,1.71356074490468e-07
"SERINC5",7.2043293050237e-08,0.292280554126625,0.992,0.96,0.00205957366172017,1.73285951086744e-07
"MT1X",7.35305840670643e-08,0.290755773121078,0.173,0.04,0.00210209233730924,1.76195927858815e-07
"CRIP1",7.70801867413783e-08,0.363392065914836,0.764,0.468,0.00220356837856252,1.84007212709681e-07
"SKAP2",8.4676597101273e-08,-0.319277018876977,0.26,0.505,0.00242073455793119,2.01384416326998e-07
"S100A10",8.9219372378084e-08,0.410055674860861,0.74,0.459,0.00255060341754467,2.11396647239117e-07
"RPL9P9",9.85258829045355e-08,0.357560437490098,0.937,0.758,0.00281665794047486,2.32579686410335e-07
"RPS15A",1.29355243794628e-07,0.376177036763982,0.984,0.939,0.00369800770960081,3.04224369665143e-07
"GAS5",1.36426943481199e-07,0.474497479924167,0.953,0.823,0.00390017346024052,3.19671989337865e-07
"TLE1",1.44350982119237e-07,-0.255771775425469,0.094,0.332,0.00412670587682474,3.36995858991601e-07
"PRKAR1A",1.86433626114904e-07,-0.51890654471031,0.598,0.766,0.00532976450337288,4.33645980157378e-07
"SPRY1",1.92921595995774e-07,-0.36132865049132,0.079,0.311,0.0055152425863272,4.47099319187288e-07
"SPECC1",2.01165782130035e-07,-0.405866219524117,0.787,0.862,0.00575092737953343,4.64510078736625e-07
"RPL23",2.09657626757282e-07,0.351107460916078,0.984,0.912,0.00599369223373718,4.8236446735824e-07
"FYN",2.11959772049983e-07,0.369068135149194,0.701,0.486,0.00605950596336492,4.85900560475593e-07
"SET",2.30213954590343e-07,-0.386431977675958,1,0.998,0.00658135653382872,5.25649658243471e-07
"U47924.2",2.30954731732171e-07,-0.485013444682324,0.11,0.336,0.0066025338707593,5.25649658243471e-07
"RPL35",2.35576390615508e-07,0.300169054207387,0.976,0.854,0.00673465785491614,5.34253600145884e-07
"ACTG1",2.38440157919911e-07,0.429778228966135,1,0.939,0.00681652723461442,5.38823844409764e-07
"RPS2",2.81884784528974e-07,0.345969272275578,0.976,0.846,0.0080585222201143,6.3474056090744e-07
"RPL37A",3.19715323627412e-07,0.315231651377684,1,0.95,0.00914002167186045,7.17382439941366e-07
"ITM2C",3.21816813247508e-07,-0.34698837288816,0.189,0.44,0.00920009905711975,7.19555198634392e-07
"KLRF2",3.24106318215929e-07,-0.3456741238002,0.008,0.194,0.00926555142515699,7.22131621288123e-07
"GPR68",3.47503591702919e-07,-0.329982976858271,0.118,0.338,0.00993443267960304,7.71555177382354e-07
"RPS17",3.7076216479964e-07,0.371460703457992,0.929,0.779,0.0105993487672921,8.20327437797113e-07
"DCAF11",3.94359204182209e-07,-0.497388355721551,0.528,0.71,0.011273940929161,8.69507273110078e-07
"NCR1",4.03363556719585e-07,-0.361061498033167,0.15,0.355,0.0115313573594995,8.86283247463447e-07
"ACTB",4.05536669140828e-07,0.270622453199519,1,1,0.011593482297398,8.87985465187676e-07
"CAT",4.39845798969364e-07,-0.608643400653915,0.354,0.574,0.0125743117009362,9.59800970259609e-07
"RPL26",4.42771830209283e-07,0.388610969795697,0.945,0.841,0.012657961082023,9.62877096516763e-07
"MPG",4.50630199790964e-07,-0.534296761049433,0.205,0.42,0.0128826161516241,9.76621764052089e-07
"IFNGR1",4.74112363030631e-07,-0.496966521327545,0.331,0.572,0.0135539242343197,1.02401819906276e-06
"RPL17",4.85561662397001e-07,0.297497857153808,0.992,0.896,0.0138812368046055,1.04519205295626e-06
"AL390728.6",5.69615410040137e-07,-0.444059857658008,0.528,0.697,0.0162841653422274,1.22197900464692e-06
"LINC01871",5.79198438188029e-07,-1.08085782651763,0.197,0.418,0.0165581249509194,1.23835356312929e-06
"CORO1A",6.65280493688209e-07,0.376811181003754,0.992,0.856,0.0190190387535585,1.4176278976242e-06
"YPEL5",6.99207643458886e-07,0.318258075946799,0.906,0.676,0.0199889481112026,1.48493930968693e-06
"TRBC2",7.69207586631585e-07,0.648562334081249,0.984,0.879,0.0219901064866238,1.62815605837019e-06
"RPL28",8.04420806060515e-07,0.32323571712913,0.866,0.762,0.022996782003658,1.69703392640673e-06
"COMMD7",8.10150576527773e-07,-0.465089159041572,0.268,0.497,0.023160584681776,1.70346230495078e-06
"CLIC1",8.20222516600462e-07,-0.469361626025399,0.732,0.86,0.023448521304574,1.7189481783541e-06
"RPS25",8.26482575829068e-07,0.315458192043906,1,0.956,0.0236274838778014,1.72636985411664e-06
"NCR3",8.52504255006273e-07,-0.408652829354609,0.071,0.278,0.0243713916421193,1.77488590796388e-06
"LINC00892",8.75807888102367e-07,-0.690430303175313,0.157,0.386,0.0250375959050705,1.81744447367648e-06
"ABCB1",9.45853820383615e-07,-0.33613204276469,0.236,0.44,0.0270400690171268,1.95640773922995e-06
"RPL7A",9.49282239182823e-07,0.353882166559892,0.921,0.752,0.0271380806537586,1.95712409701654e-06
"TNFRSF25",9.53782885048559e-07,-0.492658669407237,0.819,0.875,0.0272667451177682,1.96003926215481e-06
"BTG1",1.09404233454366e-06,0.250741260124892,1,0.99,0.0312764822599343,2.24102220140396e-06
"RHOH",1.16449882147682e-06,0.310638175809842,0.913,0.743,0.0332906923083793,2.37767444256521e-06
"RPS9",1.22545805046119e-06,0.311476332949318,0.969,0.806,0.0350333947465846,2.49412135270147e-06
"SF1",1.23128480577986e-06,0.254529035758655,0.669,0.434,0.0351999700276346,2.49797396699748e-06
"CMTM6",1.30591707660078e-06,-0.443753637468292,0.575,0.745,0.0373335573858631,2.64094695427228e-06
"TBL1XR1",1.3620730498845e-06,-0.27192821276879,0.567,0.762,0.0389389443500979,2.74576630691001e-06
"DUSP6",1.57029733578599e-06,-0.645727910936316,0.378,0.587,0.0448916602354498,3.15550255767121e-06
"TSPAN4",1.78544589808303e-06,-0.262021833069893,0.039,0.223,0.0510423273343977,3.57652411761112e-06
"AC026979.3",1.85882989012767e-06,-0.250419359283344,1,1,0.0531402288989699,3.71181440324237e-06
"SSBP2",2.11039464564453e-06,-0.568290598249118,0.709,0.818,0.0603319621296858,4.20094231969993e-06
"HLA-DRB1",2.25243334842192e-06,-0.376517235806084,0.268,0.476,0.0643925645646859,4.46967242577475e-06
"MIR181A1HG",2.40595529588908e-06,-0.261141279472633,0.063,0.25,0.0687814499988771,4.75944427691454e-06
"LTC4S",2.51256161024436e-06,-0.327254912621147,0.039,0.225,0.0718291113136658,4.95489634318376e-06
"ENTPD1",2.52065517940847e-06,-0.28590077500515,0.953,0.967,0.0720604902689292,4.95546761276896e-06
"TCF4",2.54965131708651e-06,-0.257193771096743,0.488,0.628,0.0728894318528691,4.99700180972201e-06
"GSTK1",2.58772504647188e-06,0.334349583115481,0.913,0.724,0.073977883628538,5.05601662926043e-06
"HDAC9",3.08884361651337e-06,-0.463841217055052,0.268,0.43,0.0883038613088843,6.01661256590795e-06
"ISG20",3.14021331993496e-06,0.350441735636956,0.606,0.426,0.0897724183903006,6.09796776195321e-06
"SARAF",3.37307865846274e-06,0.281624789698386,0.976,0.908,0.096429572688133,6.53019801257269e-06
"PPP1R2",3.90500657144828e-06,0.272698028327456,0.85,0.712,0.111636327864564,7.53701876252176e-06
"TOMM20",4.0333587881193e-06,0.324100514473582,0.425,0.24,0.115305661034755,7.76116009229017e-06
"MAP3K8",4.09089140900528e-06,-0.343513336467899,0.228,0.438,0.116950403600643,7.84808472724578e-06
"TPI1",4.23885170788038e-06,-0.506181550324911,0.843,0.848,0.121180292624884,8.10744227260253e-06
"TRBC1",4.44880596795014e-06,-0.413745415961573,0.898,0.939,0.127182465011759,8.48345882777279e-06
"PON2",4.5366534652419e-06,-0.398337861013054,0.118,0.319,0.129693849264336,8.62507470188206e-06
"PLCG2",4.78404314839483e-06,-0.264712828983168,0.228,0.401,0.136766225526311,9.06826089322602e-06
"RPL4",5.1686025880691e-06,0.28332497948148,0.976,0.917,0.147760010787719,9.76804358161868e-06
"MIS18BP1",5.3391649032207e-06,-0.412999356935126,0.362,0.562,0.152636046253273,1.00604442538432e-05
"CCL5",5.59966316210375e-06,0.525388185155174,0.85,0.651,0.160083170478222,1.05200772424139e-05
"CAPN12",5.65799378019778e-06,-0.444321258168862,0.181,0.369,0.161750726188294,1.05983069334088e-05
"ANKRD36B",6.21135044077094e-06,0.297862549147451,0.693,0.495,0.17757008640076,1.16006103820281e-05
"PTPN22",7.27608247176509e-06,-0.310386398902827,0.417,0.61,0.20800864570282,1.35493031365713e-05
"RPS5",7.41877158518244e-06,0.335838055877257,0.929,0.789,0.212087842077195,1.37746197561136e-05
"SRSF6",8.2768956955621e-06,-0.336970727832901,0.984,0.996,0.236619894144729,1.53231159378482e-05
"ANXA2",8.78125280291509e-06,0.363127526881398,0.457,0.288,0.251038455129737,1.62095800286369e-05
"RPSA",8.87853571336086e-06,0.26883392405418,0.874,0.724,0.25381957897356,1.63416526898091e-05
"NRP1",9.26286951335405e-06,-0.372406526342355,0.331,0.499,0.264806913647766,1.69997749739301e-05
"RPL27",1.00363940044806e-05,0.270140753272866,0.945,0.896,0.286920431800091,1.83489137858718e-05
"CPNE7",1.00557826732022e-05,-0.32927566592585,0.134,0.332,0.287474715061503,1.83489137858718e-05
"C1orf56",1.20255447556928e-05,-0.299061999630568,0.961,0.94,0.343786273475746,2.18802891686675e-05
"TCIRG1",1.24237654522896e-05,-0.340458235112795,0.291,0.488,0.355170606750055,2.25402601777254e-05
"FUCA2",1.3162518546382e-05,-0.299120188677494,0.228,0.441,0.376290080203968,2.38125335525714e-05
"RPL24",1.48913891181741e-05,0.25501437904583,0.929,0.804,0.425715032110362,2.68637275285244e-05
"PRR5",1.50320397626809e-05,-0.377663966863668,0.307,0.463,0.429735952735521,2.70406381000067e-05
"S100A13",1.60437907619928e-05,-0.38905122033791,0.024,0.175,0.45865989030385,2.877911619736e-05
"ZNF667-AS1",1.74852592105622e-05,-0.344748044133251,0.079,0.25,0.499868590311553,3.12764495738226e-05
"RPL18",1.81819480495256e-05,0.292029238371034,0.953,0.898,0.519785530839838,3.24312837400246e-05
"FOXP1",1.87997053877286e-05,0.279213910211512,1,1,0.537445977624386,3.34392518801336e-05
"GZMB",2.12118315069664e-05,-0.887473264289816,0.031,0.18,0.606403839121156,3.76243380081667e-05
"CD81",2.30315667063809e-05,-0.2708881210773,0.071,0.23,0.658426429002019,4.07382865140722e-05
"TNFRSF4",2.36357783863642e-05,-0.372137809445253,0.197,0.39,0.675699632509381,4.1690886875948e-05
"BROX",2.47052339241372e-05,-0.3181457077825,0.969,0.962,0.706273227423235,4.34565749081084e-05
"KRT1",2.49370034406742e-05,-0.539809390999313,0.024,0.169,0.712899054361995,4.37430861459341e-05
"LSP1",2.53562609671079e-05,-0.492698912054612,0.827,0.848,0.724884788527681,4.43559937027921e-05
"LINC-PINT",2.93265768248098e-05,0.280693473770562,0.677,0.507,0.838388178267662,5.11603744059182e-05
"EIF4A2",2.94599940736085e-05,0.260464675316949,0.976,0.873,0.84220231057632,5.12523184568257e-05
"RBM6",2.98982049688392e-05,-0.448252739525997,0.858,0.929,0.854729883649174,5.18725687300898e-05
"C6orf62",3.02755175080058e-05,-0.358521441777031,0.969,0.99,0.865516494518869,5.23840698026803e-05
"TOR1A",3.29004820819246e-05,-0.393991537564643,0.606,0.71,0.940558981758059,5.67712122881035e-05
"EIF5",3.32440067267998e-05,-0.664998760309138,0.748,0.818,0.950379664305754,5.72085210610241e-05
"FP671120.4",3.34210104768877e-05,0.340940607854035,0.693,0.583,0.955439847513265,5.73576801427667e-05
"AC109326.1",3.4026113759667e-05,-0.602269677723566,0.512,0.653,0.972738540161359,5.82387661385136e-05
"SERF2",3.62950304832113e-05,-0.280723378394397,0.992,0.998,1,6.19552267656967e-05
"PDE6G",3.65538872645016e-05,-0.385949492347593,0.016,0.15,1,6.22298080776368e-05
"LINC01550",3.66623008552165e-05,0.384579452990452,0.638,0.497,1,6.22474894199531e-05
"ZBTB16",4.12877079252509e-05,-0.383703734961953,0.339,0.48,1,6.99138520867582e-05
"FCRL3",4.39177453042012e-05,-0.258695711881429,0.102,0.265,1,7.41695964578931e-05
"CDC42SE1",4.92179340434529e-05,-0.291403120626904,1,1,1,8.29002337336674e-05
"CASP3",5.27291344807528e-05,-0.295052132574417,0.134,0.305,1,8.85793661250742e-05
"SLC25A39",5.91621486820503e-05,-0.440998601500738,0.457,0.587,1,9.9123916657261e-05
"GIMAP6",6.37782246553067e-05,-0.295293031956416,0.52,0.689,1,0.000106576770147684
"AC245014.3",6.61803108201666e-05,-0.575507391827956,0.354,0.539,1,0.000110300518033611
"CXXC5",7.33007012692448e-05,-0.36226572377904,0.173,0.338,1,0.000121848024361179
"HCST",7.45774205588991e-05,0.264701138851099,0.685,0.493,1,0.000123646637219062
"CRTAM",8.28382994618627e-05,-0.301110841082966,0.37,0.491,1,0.000136985208745528
"PRDX5",9.21985814140919e-05,-0.415952502483363,0.386,0.551,1,0.000152067790124541
"ANP32E",9.33742097123734e-05,-0.301339168969271,0.614,0.795,1,0.000153607832039785
"TSPAN32",9.51467326959717e-05,-0.343492775542824,0.189,0.367,1,0.000156119315922331
"HPGDS",0.000108453205401629,-0.396677632593507,0.031,0.165,1,0.000177494292345449
"CD37",0.000116455230249155,0.262015721375631,0.78,0.645,1,0.000190100440123942
"TP53I13",0.00011791471851669,-0.278795078722948,0.157,0.324,1,0.00019198934937974
"FIG4",0.000142093399285478,-0.25984796080872,0.094,0.248,1,0.00023076549500327
"ANKRD12",0.000151204857004733,0.259100905984091,0.921,0.858,1,0.000244936439280627
"LINC02422",0.000151976172460282,-0.282299858222432,0.047,0.18,1,0.000245559464407835
"ITGB1",0.000155174867169618,-0.271816439936632,0.677,0.827,1,0.000250091473737836
"RTL8C",0.000159649816524228,-0.255804896805282,0.11,0.271,1,0.000256652236690847
"STN1",0.00016714389217422,-0.302122729192259,0.276,0.441,1,0.000268021140228863
"SS18L2",0.00017781004930033,0.265659354435401,0.441,0.282,1,0.000284406502029496
"SEPT11",0.000182456441423124,-0.325913628857202,0.291,0.451,1,0.000291105126391165
"PPA1",0.000183053849733803,0.407701027989209,0.693,0.628,1,0.000291326302207932
"FAM136A",0.000194104079177823,-0.303261522267799,0.244,0.417,1,0.000308140225694794
"TRAPPC1",0.000220590292140561,-0.365058406336649,0.425,0.587,1,0.000349313804262485
"SON",0.000237355530478166,-0.306978095322139,1,0.987,1,0.000374927268292625
"RAP1B",0.000254085610223189,-0.470266447718872,0.961,0.981,1,0.000400358219582445
"SNX14",0.000256624697632369,-0.338117477876194,0.425,0.589,1,0.000403358126229094
"ADAM10",0.000276534517250692,-0.34844938456064,0.606,0.712,1,0.000433578810997999
"PSMD11",0.000301199052891582,-0.321705060962024,0.433,0.593,1,0.000471087188635849
"GTF2A2",0.000304707026531146,0.260840347025718,0.622,0.453,1,0.000475402854661616
"TLN1",0.000317697109825382,-0.262337430672965,0.583,0.704,1,0.000493485439576544
"TPST2",0.000317851251632766,-0.386169080395721,0.543,0.656,1,0.000493485439576544
"EDF1",0.000359166570795093,-0.446641240441929,0.543,0.655,1,0.000556270176719229
"RBBP4",0.000373776234177222,-0.387760214985867,0.89,0.9,1,0.000577488828959941
"EIF3H",0.000381462096300722,0.273321898863921,0.724,0.589,1,0.000587933085317861
"H2AFY",0.000395206240570573,-0.273342711002114,0.339,0.512,1,0.000607641556325215
"LZTFL1",0.000421933288004294,-0.305526690509273,0.228,0.382,1,0.000647168207446199
"IL2RB",0.000431347397595517,-0.570886855157183,0.638,0.678,1,0.000660013487887116
"TAPBPL",0.000464610299461271,-0.313259893214509,0.22,0.38,1,0.00070895648278647
"NT5C",0.000465566698144815,-0.298980833579483,0.157,0.303,1,0.00070895648278647
"MTRNR2L1",0.000477507834992156,-1.04925908700459,0.89,0.948,1,0.000725400658421098
"MGLL",0.000517030970425323,-0.255743456524292,0.165,0.307,1,0.000783567222482292
"APOBEC3G",0.000534621461010215,-0.339070517936717,0.598,0.687,1,0.000808296732717825
"CHD9",0.000545941109884396,-0.435053923890337,0.441,0.576,1,0.00082345036764036
"ATP6V0B",0.000623470359409508,-0.307842168445247,0.276,0.443,1,0.000938160374940847
"CTSA",0.00078512513682617,-0.555145182378,0.63,0.718,1,0.00117861574913621
"SFXN1",0.000794755726293178,0.263051019404676,0.693,0.524,1,0.001190259165557
"CBWD5",0.000831868245802597,-0.265950746572663,1,0.988,1,0.00124290902608153
"PDIA3",0.000834318118319015,-0.431259744661505,0.835,0.839,1,0.00124364320453656
"AHI1",0.000847501646415401,-0.393030900959461,0.331,0.482,1,0.00126033617206974
"CLIC3",0.000985743655305367,-0.298622978001697,0.047,0.155,1,0.00146249350728717
"AC005332.6",0.00102145146956089,-0.28253755327552,0.102,0.236,1,0.00151193865541064
"IL18RAP",0.00104638580499261,-0.316318387846408,0.268,0.411,1,0.00154524415388443
"RSRP1",0.00107713685347204,-0.333689511167494,0.906,0.937,1,0.00158696496973258
"HADHB",0.00111431062287953,-0.31523740483854,0.276,0.432,1,0.00163793343872338
"TRGV10",0.00117478103646,-0.377524908577194,0.063,0.179,1,0.00172283131212956
"CCL20",0.00120272048809325,-0.314895579394058,0.063,0.179,1,0.00175974080631155
"IVNS1ABP",0.00122797099359862,-0.338637315628486,0.614,0.726,1,0.00179255535847155
"TIMM8B",0.00124604010728138,-0.349160620933984,0.181,0.317,1,0.00181476024799009
"NAGK",0.00132651686765969,-0.291099887574226,0.543,0.624,1,0.00192754739351008
"TPRG1",0.00140014642398923,0.294385119434767,0.173,0.081,1,0.00202989264665105
"HIF3A",0.00148247480375857,0.260636541193208,1,1,1,0.00214435421500385
"SOAT1",0.00148725507754571,-0.326196113242279,0.669,0.716,1,0.00214637948691255
"SNHG8",0.00152085732908402,0.272389977353728,0.724,0.562,1,0.00218989660763799
"GNG5",0.00160773815729712,-0.395663066966593,0.307,0.449,1,0.00230975956987256
"PTPN7",0.00161142437453632,-0.390688515002509,0.685,0.737,1,0.00230982952106223
"SEPT2",0.00161552642927704,-0.46725219254863,0.78,0.852,1,0.00231049387970928
"IL2RG",0.00167986873949154,-0.311909141899905,0.984,0.964,1,0.00239711606646546
"AMZ2P1",0.00171913333383324,-0.274924248064487,0.236,0.359,1,0.00244541661198012
"HERPUD1",0.0017214192528427,-0.311417090785012,0.614,0.745,1,0.00244541661198012
"AKR1A1",0.00190542895996949,-0.307184850312792,0.472,0.599,1,0.00270077542317104
"BEX4",0.00215161618392495,-0.276916507809255,0.22,0.353,1,0.00304194338663887
"PSMA3-AS1",0.00215570791179132,-0.338184772678213,0.992,0.971,1,0.00304194338663887
"STX12",0.00222470008049573,0.261177362222141,0.291,0.171,1,0.00313233825080884
"DRAP1",0.00227117252462157,-0.298816309901903,0.425,0.562,1,0.00319069591401482
"FIBP",0.00230941699142411,-0.262999728331184,0.457,0.555,1,0.00323726222859672
"RPA1",0.00238974764307716,-0.292811189514443,0.409,0.539,1,0.00334248844351101
"OSTC",0.00244033135415733,-0.401607311632618,0.48,0.605,1,0.0034057371645932
"DOCK2",0.00245451949001376,0.261714408198306,0.52,0.374,1,0.00341802604420775
"PIM2",0.00249244249653599,-0.339946946851881,0.858,0.885,1,0.00346324066805329
"LARP7",0.0026148304939102,-0.345145730262007,0.307,0.451,1,0.00362536542277942
"CCR6",0.00275655669800636,-0.254685008600998,0.457,0.57,1,0.00381353704408288
"B3GNTL1",0.00281891890417881,-0.258593591245021,0.205,0.342,1,0.00389133370468162
"BEX5",0.00289152756804039,-0.297135200786119,0.063,0.165,1,0.00398290673688861
"CMC1",0.00304068913095656,-0.75823617532739,0.228,0.349,1,0.00417930216051388
"ZFP36L1",0.00308630029188112,-0.405399171842543,0.961,0.975,1,0.00423283085387584
"SNX10",0.00309415190445633,-0.290895478338449,0.165,0.274,1,0.00423445357614174
"NME3",0.00337972890967216,-0.254760229101842,0.118,0.234,1,0.00461532872611144
"ZNF226",0.00368526948217985,-0.308093285170463,0.244,0.345,1,0.00502177279224078
"HSH2D",0.00375499751375649,-0.273409458138815,0.63,0.681,1,0.0051058317371207
"IGFLR1",0.00420810120957553,-0.345419617149939,0.228,0.351,1,0.0057097099745309
"ACTN1",0.0043189071539641,0.279857352251713,0.661,0.566,1,0.00584756085877869
"ZCCHC17",0.00436395799110347,-0.308735607699689,0.11,0.217,1,0.00589598579649086
"TBC1D31",0.00488388638226909,-0.289500996786872,0.583,0.653,1,0.00658443280836704
"AHSA1",0.00512835231949316,-0.367429515829917,0.614,0.708,1,0.00689937229423339
"COMMD3",0.00532449798598165,-0.309178859322414,0.197,0.324,1,0.00713884573272703
"MRPS11",0.00532883917687025,-0.351594582595985,0.449,0.545,1,0.00713884573272703
"HEXA",0.00559119435032044,-0.384221938383352,0.559,0.645,1,0.00747454402621785
"SRI",0.0056378303291561,-0.413897968750671,0.661,0.716,1,0.00752105516599606
"ARL4A",0.00576403385487752,-0.472043891785025,0.378,0.493,1,0.00767329454475309
"BCAP29",0.00641686202835222,-0.259030050404887,0.291,0.392,1,0.0085244924435223
"SPTSSB",0.00669484232809427,-0.263458358689293,0.11,0.205,1,0.00887520851427946
"GSTP1",0.00777887334726031,-0.330580253033319,0.425,0.541,1,0.0102908011989798
"LRPAP1",0.0079689676020836,-0.333313357609176,0.638,0.683,1,0.0105203626347673
"PARVG",0.0081413554404007,-0.274718610275851,0.252,0.351,1,0.0107256446154657
"AC092069.1",0.0081860789897872,-0.377658683712289,0.598,0.674,1,0.0107622363530329
"TIMP1",0.0083021234564931,-0.413699651720257,0.354,0.466,1,0.0108860311871718
"MS4A6A",0.0083145277571312,-0.332316574564527,0.063,0.15,1,0.0108860311871718
"LTA",0.00864355215068314,-0.334562758543906,0.236,0.359,1,0.0112935300734234
"KLRD1",0.00871946550219552,-0.703185593747669,0.89,0.873,1,0.0113693236014254
"DUSP1",0.00883061385289264,-0.267953656544202,0.992,0.998,1,0.0114906553208746
"NDUFS2",0.00918288135056978,-0.30046316225455,0.331,0.43,1,0.0119246005268135
"CNPY2",0.00947153716832288,-0.439313435115813,0.787,0.821,1,0.0122743389834388
"ELOB",0.0096762150619987,-0.381365447193581,0.669,0.704,1,0.0125140459559454
"TIMM10B",0.00984472536115564,-0.285385217627827,0.331,0.445,1,0.0127060987892964
"AC103591.3",0.0109346302496715,-0.627375573518599,0.22,0.309,1,0.014084158638015
"CISD2",0.011153164120013,-0.282497366372839,0.323,0.453,1,0.0143365571178305
"WDR45",0.0114789040630992,-0.310403236488997,0.472,0.587,1,0.0147254627880161
"HBS1L",0.0121677310091089,-0.271016424497308,0.472,0.551,1,0.0155776394975487
"MTHFS",0.0124510123404883,-0.390509828722362,0.181,0.28,1,0.0159082350829176
"ASAH1",0.0131021370337301,-0.372356448070096,0.567,0.645,1,0.0167065401936117
"ARL16",0.0134250491596142,-0.416714985958971,0.709,0.764,1,0.017083980393497
"KIR2DL4",0.0144134404033414,-0.413193253099496,0.079,0.159,1,0.0183050693122436
"ATP5L",0.0147916831797949,-0.294975646980718,0.874,0.896,1,0.0187479417548298
"CAPZA2",0.0149424296979669,-0.287398549705208,0.835,0.869,1,0.0189012805940418
"SUPT4H1",0.0156950085586006,-0.339104847143005,0.205,0.309,1,0.0198137782002215
"CCPG1",0.0160456751558601,-0.267272511044658,0.843,0.835,1,0.0202162772301016
"SELENOS",0.0162169232605052,-0.48840162977136,0.386,0.468,1,0.0203915767731105
"UFC1",0.016670670415033,-0.267253861337641,0.528,0.622,1,0.0209207029911975
"NDUFA12",0.0167768509375667,-0.358901134647975,0.386,0.489,1,0.0210124267166763
"MED4",0.017023818308184,-0.289194645705689,0.299,0.401,1,0.02127977288523
"KLRF1",0.0173258158054115,-0.636451205010394,0.173,0.248,1,0.0216147210931951
"VAMP8",0.0177153213977389,-0.349768280264931,0.583,0.649,1,0.0220573119364004
"FAM32A",0.017995170999268,-0.277163565284147,0.354,0.464,1,0.0223619052534935
"SMIM27",0.0182033768332689,-0.30340549159604,0.291,0.399,1,0.0225764536896987
"RBPJ",0.019072178017796,-0.361736250845192,0.858,0.868,1,0.0236078616789483
"IL17RB",0.0191625571424267,-0.279763993340572,0.102,0.184,1,0.0236735871312081
"PSMG3",0.0206239977067753,-0.302879105752261,0.496,0.555,1,0.0254295894054414
"PDHA1",0.0219203213679396,-0.262412323879215,0.197,0.296,1,0.0269755892803133
"TMBIM6",0.0222786579692877,-0.296836897234707,0.929,0.967,1,0.0273635354168234
"PHYKPL",0.0234109780311725,-0.341921568557773,0.48,0.555,1,0.0286987858104141
"CD69",0.0238949640000977,-0.477174167119169,1,0.996,1,0.0292084259559812
"NDUFB2",0.0239187110190712,-0.400989863998084,0.811,0.812,1,0.0292084259559812
"FLOT1",0.0252836462066037,-0.264034803888548,0.394,0.474,1,0.03081596034778
"COX5A",0.0253484183256525,-0.276437181702818,0.339,0.455,1,0.0308357196107075
"HOPX",0.0260885235803266,-0.63432145731638,0.598,0.597,1,0.0316753584579491
"H3F3A",0.0264236385378491,-0.287742208502418,0.858,0.837,1,0.0320210123502561
"NCOA7",0.0266934985998711,-0.277531744199143,0.622,0.689,1,0.0322864221160346
"C16orf54",0.0270553795241789,-0.364764504975969,0.984,0.979,1,0.0326619125434479
"CALR",0.028535502127418,-0.361166370683039,0.835,0.858,1,0.0343833849163385
"PSME2",0.0313813486075131,-0.265000626068283,0.732,0.781,1,0.0377408264503235
"ARL14EP",0.0320371790984267,-0.354990836542343,0.276,0.353,1,0.0384489535573383
"PCMT1",0.0320912525754162,-0.29407927649371,0.339,0.43,1,0.0384489535573383
"NDUFS8",0.0325592941459636,-0.516935643706812,0.598,0.622,1,0.0389362557112747
"CIRBP",0.0336590469953056,-0.304023160478757,0.882,0.869,1,0.0401528114810788
"C2orf68",0.0337030685345118,-0.265467437219009,0.906,0.917,1,0.0401528114810788
"WDR83OS",0.0341453909857751,-0.411361508896064,0.669,0.656,1,0.040603601640388
"SLA",0.0343644382704686,-0.395471239383202,0.74,0.777,1,0.0407876977602758
"GOLGB1",0.0344983819637086,-0.287160475087928,0.449,0.547,1,0.040870284602528
"DHRS7",0.0345968491472913,-0.346868719458851,0.701,0.747,1,0.0409106130512663
"HNRNPK",0.0355409084143658,-0.26368813514243,0.921,0.935,1,0.0419488417158407
"VPS35",0.0363817363591722,-0.309480500187316,0.409,0.501,1,0.042861600348932
"AMZ2",0.0366037501979001,-0.255915268216328,0.449,0.537,1,0.043043298843827
"CALM2",0.0371490125105302,-0.282539368812263,0.969,0.927,1,0.0436037392683673
