"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","adj_p_val"
"NSMCE1",5.22233464086541e-06,-0.566254564427002,0.561,0.699,0.14929610271306,1.03414610872473e-05
"RPS8",5.9917866395259e-06,0.341304866357336,0.892,0.831,0.171293196450767,1.18184453007972e-05
"SIT1",6.03403941395764e-06,-0.261043015646539,0.022,0.171,0.172501118766221,1.18551127309521e-05
"TXLNGY",6.1633009094234e-06,0.293015152740579,0.201,0.075,0.176196446398596,1.20158081577208e-05
"RPL10",6.16379779747353e-06,0.268577603239594,1,0.969,0.176210651434173,1.20158081577208e-05
"RAC1",6.47141545096052e-06,-0.434564727786017,0.209,0.407,0.185004824912059,1.25665858175629e-05
"MRPS6",6.4980735108591e-06,-0.273816427724391,0.137,0.336,0.18576692552844,1.25696325441715e-05
"AC010186.4",6.62264662168864e-06,-0.600875654390952,0.108,0.281,0.189328221620835,1.27613306056385e-05
"PTPN22",6.86056751968388e-06,-0.266565385106296,0.403,0.619,0.196129904252723,1.3169135353876e-05
"CXCR4",7.64577691758572e-06,0.490623423046321,0.986,0.945,0.218577470519941,1.46203596782841e-05
"MFNG",7.75884229716313e-06,0.294860658610273,0.683,0.505,0.2218097835913,1.47801520565731e-05
"GZMA",7.99369014284833e-06,-1.04811990001609,0.101,0.269,0.228523613803748,1.51698437938144e-05
"AC020571.1",9.19527846531743e-06,0.32468023972192,0.432,0.242,0.262874620766495,1.7384281174053e-05
"FOSB",9.99366298833153e-06,0.272444041055615,0.885,0.735,0.285698837510422,1.88226509667447e-05
"CTSA",1.0153462095102e-05,-0.519234078692713,0.604,0.727,0.290267174374777,1.9052001908787e-05
"ATM",1.09395755447085e-05,-0.42865130994062,0.906,0.947,0.312740585672125,2.04504751787274e-05
"RCBTB2",1.26822739916956e-05,0.288669387186404,0.525,0.322,0.362560848874594,2.36201459845335e-05
"LMNA",1.50824720551514e-05,0.483926754428101,0.568,0.369,0.431177711112668,2.79863648134476e-05
"HERPUD1",1.58367474311965e-05,-0.389435341696336,0.583,0.756,0.452740935563046,2.92775293838725e-05
"SNW1",1.63047913686686e-05,-0.268945771945826,0.223,0.428,0.466121375647497,3.00319870430256e-05
"TNFRSF4",1.6665491085185e-05,-0.405403793048173,0.216,0.389,0.47643305914327,3.05839232002846e-05
"TANK",1.84749882136334e-05,-0.299640181958192,0.23,0.438,0.528162963051352,3.37809091059501e-05
"GAPDH",1.88158281341041e-05,-0.432920135303445,0.741,0.839,0.537906894697767,3.42790178006769e-05
"ROGDI",1.9630878795502e-05,0.264791726842773,0.237,0.102,0.561207563005812,3.56343125961831e-05
"FCGRT",2.01484216398432e-05,0.313748520294937,0.223,0.092,0.576003077839836,3.64417301139402e-05
"KLF10",2.73640929713041e-05,0.28146115511281,0.338,0.181,0.78228468986364,4.93144265418105e-05
"SEC11C",2.78027010684457e-05,0.562030340385459,0.568,0.426,0.794823618144727,4.99252804132305e-05
"FES",2.86837587997504e-05,-0.27251123417785,0.201,0.375,0.820011296567265,5.13234398524106e-05
"CORO1B",2.88814443532465e-05,-0.286094208531798,0.237,0.385,0.825662731170611,5.14932513202011e-05
"SEC61G",3.09224907966352e-05,0.504239001424412,0.604,0.456,0.884012166894208,5.49367655642349e-05
"SPTSSB",3.10657959299996e-05,-0.303852443004058,0.072,0.218,0.888108974046828,5.49963383778438e-05
"UROS",3.25932159870301e-05,-0.294033699756119,0.194,0.377,0.931774858637217,5.74971873574017e-05
"KLF12",3.55321125006694e-05,0.26848508023428,0.518,0.354,1,6.24617135538083e-05
"RGCC",3.57871541031675e-05,0.451010421793438,0.403,0.228,1,6.2690084635269e-05
"CALM3",3.68099343103729e-05,-0.35981537492009,0.295,0.477,1,6.40583555122721e-05
"NUCB2",3.6823964845378e-05,-0.489884536068387,0.705,0.802,1,6.40583555122721e-05
"CTSD",3.77683834656354e-05,-0.293255217809416,0.54,0.701,1,6.54739104369665e-05
"MAP3K8",4.42637720108194e-05,-0.257990837144126,0.252,0.436,1,7.64694819911052e-05
"UTRN",4.48276275221724e-05,-0.27937682409599,0.439,0.609,1,7.71774618165236e-05
"MYDGF",5.13859749146051e-05,0.284336572015015,0.64,0.438,1,8.81656624390999e-05
"TMSB10",5.40939288106433e-05,0.374737281288243,0.964,0.957,1,9.24950796386767e-05
"KDSR",5.76033212039386e-05,-0.287914625766466,0.424,0.578,1,9.81607616434464e-05
"DECR1",5.88384083001728e-05,0.375718486356576,0.496,0.322,1,9.99255679945308e-05
"PGAM1",6.08005686972866e-05,-0.333378543041674,0.223,0.397,1,0.000102848727937137
"TRIB2",6.09702039866863e-05,0.317605507434854,0.59,0.43,1,0.000102848727937137
"SELENOK",6.20309428434271e-05,0.429984132928909,0.698,0.53,1,0.000104286920686433
"CD40LG",6.67080547039968e-05,0.31220775670868,0.482,0.305,1,0.000111775034805025
"HSPB1",6.85544794258562e-05,-0.466808458463092,0.259,0.422,1,0.00011448598064118
"CD59",7.17618515973461e-05,-0.311365534594758,0.388,0.534,1,0.00011944414501751
"NDUFB9",7.67340308561436e-05,0.388535446164123,0.576,0.411,1,0.000127297183638834
"TMEM156",7.89700188177147e-05,-0.283522468523503,0.54,0.69,1,0.000130574189530281
"AREG",8.57730274165977e-05,-0.357175712197037,0.266,0.45,1,0.000141356206367485
"PDE6G",8.82914001732897e-05,-0.416640835933075,0.029,0.149,1,0.00014502948028465
"ASPH",8.91156935852709e-05,0.408966501477399,0.511,0.377,1,0.00014590510616412
"TRADD",9.60024544424201e-05,0.36198000048395,0.424,0.287,1,0.000156668500572158
"SLC25A39",0.000110174003203537,-0.351658914564769,0.453,0.591,1,0.000179211609107052
"STAP1",0.000110720606910207,-0.281623004112668,0.137,0.293,1,0.000179517877223346
"FKBP11",0.000113790757583878,-0.305558521864888,0.532,0.674,1,0.000183900546933945
"DCAF5",0.000117130265337129,-0.277073859354531,0.209,0.367,1,0.000188688948340519
"PARK7",0.000124931139549438,-0.373653649215276,0.662,0.778,1,0.000200610579853425
"GYG1",0.000128367554061832,-0.281027209465001,0.252,0.407,1,0.000205470110495138
"CHD9",0.000132111606873683,-0.318826869876977,0.439,0.58,1,0.000210789538355781
"CALCOCO2",0.000132704158492789,-0.386443626936618,0.835,0.914,1,0.00021106280445996
"FGR",0.000133148643233489,-0.398182819783902,0.194,0.326,1,0.000211099589430311
"HLA-DPA1",0.000135140041566718,-0.272668283289875,0.173,0.328,1,0.000213580948974529
"ATF7IP",0.000148310288317297,-0.321897383995563,0.755,0.813,1,0.000233658661782911
"STN1",0.000159278987513845,-0.269384378689174,0.273,0.446,1,0.000250152892615788
"MARCH3",0.000169243473585886,-0.305694832586079,0.086,0.224,1,0.000264971813332902
"CST7",0.000172649200925369,-0.568978429824756,0.129,0.263,1,0.000269461836958285
"ECH1",0.00017664121612696,-0.27739657088692,0.619,0.77,1,0.000274836177886978
"SNRPB2",0.00017795061749728,0.377804869149037,0.561,0.375,1,0.000276016282867298
"SEC61B",0.000181121634561194,0.343487888704177,0.626,0.475,1,0.000280067712701106
"SRSF11",0.000185612146862126,-0.349127688822522,0.806,0.851,1,0.000286128263316693
"HSH2D",0.00019654001164111,-0.302648553313637,0.597,0.692,1,0.000302044619117166
"DDIT4",0.000198551912899788,0.257811567207469,0.899,0.841,1,0.000304203389488665
"METTL14",0.000200224801511022,-0.310038525887824,0.338,0.495,1,0.000305831175478726
"ETFA",0.000202868769501323,-0.301585260581849,0.417,0.591,1,0.000308927822249735
"NABP1",0.000223410449516388,0.371832249769395,1,1,1,0.000339177682447607
"PSMC2",0.000225830517773781,0.425447899350692,0.511,0.354,1,0.000341815980074514
"AC022706.1",0.000228562340102755,0.338652622145366,0.173,0.073,1,0.000344908832504458
"PTPRC",0.00024547834390142,-0.29242474328417,1,0.996,1,0.000369323274157992
"DNAJB1",0.000266453543365793,-0.302309985273388,0.59,0.735,1,0.000399680315048689
"ABLIM1",0.000276776809082841,-0.317923221613739,0.41,0.576,1,0.000412966676803288
"SNHG6",0.000276959687436936,-0.283965407130848,0.194,0.358,1,0.000412966676803288
"H2AFZ",0.000287421098064617,-0.321104133567703,0.453,0.605,1,0.000427293679912087
"SEC14L1",0.000299038548963364,-0.440224881308271,0.309,0.448,1,0.000443249446836228
"BANF1",0.000316692981776985,-0.338749799302517,0.417,0.582,1,0.000468032990767757
"YME1L1",0.000419208650646354,-0.364781443186878,0.806,0.845,1,0.000617716276393598
"TMEM243",0.000438099413961814,-0.300705824627124,0.374,0.523,1,0.000643659256289938
"RPL22L1",0.000464615294802648,-0.439879639083276,0.194,0.342,1,0.000678914305306486
"ACAP2",0.000464805602235778,-0.256943042735054,0.417,0.578,1,0.000678914305306486
"PCED1B-AS1",0.000468967260907192,-0.594468948739366,0.741,0.807,1,0.00068300173754216
"RAB18",0.000521764791102063,-0.311659349139049,0.223,0.377,1,0.000757693218382995
"KLRD1",0.000526827871285889,-1.25825611077984,0.856,0.882,1,0.000762834576630724
"LTC4S",0.000530562422607615,-0.261238305105534,0.086,0.216,1,0.000766028166358545
"S100A13",0.000551628294189468,-0.389309661264307,0.058,0.169,1,0.000794154526979666
"AC005083.1",0.000675725162335123,-0.251479515782984,0.014,0.106,1,0.000970023800372197
"SEPT7",0.000680302270493779,-0.261206735505946,0.82,0.892,1,0.000973804107192524
"PTPN7",0.000687644966299266,-0.350548431140777,0.647,0.749,1,0.000981510336512628
"ARID4A",0.000700051159682685,-0.271384824804064,0.281,0.436,1,0.00099637963352564
"NFKBIA",0.000708476412183008,0.286491271588561,1,0.986,1,0.00100551468131356
"HSP90AA1",0.000715111919402725,-0.300383046415155,0.82,0.894,1,0.00101206517406996
"SAT1",0.000740516566578922,0.321505738042376,0.669,0.527,1,0.001045067041848
"NKG7",0.000742639620027193,-1.20938589713444,0.223,0.344,1,0.00104511924054389
"CMTM6",0.000755175727127566,-0.253667219613396,0.647,0.729,1,0.00105978442378406
"DGKA",0.000777841774604129,-0.499971308552452,0.712,0.792,1,0.00108854393596835
"PRKAR1A",0.00079229036493545,-0.300031580541171,0.633,0.76,1,0.00110567541179014
"PPP1R12A",0.00082013599985589,-0.327389261270928,0.719,0.79,1,0.00114135593313278
"ISG15",0.000841893195386054,-0.261563135743609,0.237,0.387,1,0.00116838917143605
"RPS17",0.000867751003407409,0.26681041151308,0.878,0.79,1,0.0012009482118981
"LTB",0.000928963863913022,-0.516498933427971,0.942,0.971,1,0.00128212367994607
"DCAF11",0.000947011753732729,-0.329170983541022,0.604,0.694,1,0.00130344200170356
"CTSW",0.000959198326662612,-0.509898809659386,0.849,0.868,1,0.00131659825111772
"DCXR",0.00102091770448663,-0.256766266868064,0.173,0.314,1,0.0013974857102399
"IQGAP2",0.00104742858363847,0.334367348403312,0.468,0.328,1,0.00142986844796424
"AP003476.1",0.00108091324782132,-0.36007397063699,0.129,0.248,1,0.0014715693944524
"PRKCQ-AS1",0.00113851315012628,0.413787665578011,0.388,0.255,1,0.00154455359657625
"TMEM60",0.00114068828489663,0.269632657314101,0.201,0.102,1,0.00154455359657625
"TPP1",0.00115363633806421,-0.278252557400006,0.237,0.389,1,0.00155787548617296
"TMEM258",0.00118424406023605,0.269494206134101,0.755,0.65,1,0.00159490933918887
"SMYD3",0.00123517407383725,-0.278116551730931,0.101,0.218,1,0.00165904078014064
"GLIPR1",0.00127376709572303,0.261347043716169,0.705,0.562,1,0.00170419696730421
"NFKBIZ",0.00127559653241333,0.269256839639237,0.655,0.483,1,0.00170419696730421
"BABAM1",0.00129636903355997,-0.279932697280481,0.439,0.544,1,0.001727342781419
"PDCD6",0.00132635751033458,-0.327809821756896,0.626,0.711,1,0.00176261303097513
"RNU4-86P",0.00134068320612266,0.31680713445361,0.144,0.063,1,0.00177693726525781
"KIF3A",0.00141703909442624,0.302778043397596,0.64,0.528,1,0.0018731836050331
"PSMG2",0.00144027699401617,-0.258578225539006,0.144,0.273,1,0.00189889151053184
"STK4",0.00145025594384477,0.269184840206642,0.856,0.749,1,0.00190702946946517
"PTGES3",0.00150291704357902,0.286709452672771,0.683,0.546,1,0.00197110324301856
"DSTN",0.00151774236382472,0.33658976049498,0.597,0.487,1,0.00198534967173939
"RAB37",0.00156040221092912,-0.250314693411941,0.367,0.511,1,0.00203583725957159
"VMP1",0.00158721036293683,-0.264357277851976,0.432,0.605,1,0.00206543478397754
"PMAIP1",0.00159878808984779,0.277909204166674,0.295,0.179,1,0.00207511096635685
"ICAM2",0.00161705838872254,0.272374436737507,0.719,0.629,1,0.00209340116989662
"PTGER4",0.00165658024506852,0.323914980757497,0.669,0.548,1,0.00213903789376116
"CXXC5",0.00171584860197342,-0.345008090604529,0.209,0.332,1,0.00220987184984238
"GIMAP7",0.00173876143039457,0.261782209470905,0.806,0.684,1,0.00223363968366072
"SLC7A6",0.00180430282330117,-0.400662934801803,0.367,0.513,1,0.00231190719814293
"KMT2E",0.00197866393206042,-0.30210149980553,0.813,0.855,1,0.00252885364786293
"CTSC",0.00201284685587707,-0.253065030015159,0.676,0.786,1,0.0025659956101639
"IAH1",0.00206940438202435,-0.322933443840761,0.576,0.694,1,0.00263139998831015
"CD82",0.00210634934236068,-0.325571147212212,0.525,0.652,1,0.00267159752031064
"OSTC",0.00214055585344695,0.331660996180178,0.655,0.56,1,0.00270812748125485
"SLC25A5",0.0024129724069286,-0.280033620542144,0.403,0.556,1,0.00304508608531795
"CTSS",0.00250160489781221,-0.307970931563455,0.583,0.686,1,0.00314900516031135
"RSF1",0.0028386465071371,-0.337397718433114,0.432,0.554,1,0.00356431553903681
"HIST1H1D",0.00291417021112074,0.269822325143706,0.252,0.147,1,0.00364509005708359
"AK5",0.00291752717143817,0.363497398114854,0.122,0.053,1,0.00364509005708359
"G3BP2",0.0030166558225043,-0.280945072436359,0.59,0.688,1,0.00375956359968819
"U2",0.00327446426577506,-0.588695231164594,0.266,0.371,1,0.00407073597308512
"DDX3Y",0.00337533287393332,0.275421586932504,0.453,0.336,1,0.00418574695505098
"RNPC3",0.00348015189799233,-0.346816345511383,0.194,0.32,1,0.00430507679233125
"WSB1",0.00359560313730494,-0.336168069225478,0.755,0.813,1,0.00443693884677285
"PCDH9",0.00405911664836738,-0.570040706285576,0.993,0.988,1,0.00499660304872741
"SLC25A40",0.00413935120789299,-0.270633084708791,0.245,0.36,1,0.00508287979204507
"UBAC2",0.00437425419505025,-0.261414246742171,0.432,0.56,1,0.00535819401398575
"CAMTA1",0.00453972268484823,-0.303566569914817,0.151,0.263,1,0.00554731967099748
"CLIC3",0.00467111989478543,-0.289903068719704,0.065,0.153,1,0.00569399286444647
"RPA1",0.00511022507263232,-0.265662386115798,0.424,0.538,1,0.00621413291599222
"LDHA",0.00518808494402416,0.323801181892763,0.849,0.786,1,0.00629353645752084
"TYK2",0.00548495616533534,-0.26766939622206,0.367,0.483,1,0.00663759188123914
"PIEZO1",0.00594451188768756,0.269359478655273,0.381,0.269,1,0.00717638664031678
"CCL4",0.00598359901448515,-0.917463538430889,0.036,0.112,1,0.00720620939004101
"SLC9A3R1",0.00601749708164069,-0.254706747718996,0.655,0.721,1,0.00722965476715105
"YARS",0.00604740777532772,-0.258967991281595,0.64,0.729,1,0.00724820884076361
"PDCD6IP",0.00640396243480864,-0.321483154466445,0.403,0.513,1,0.00765724386596451
"SH2D1A",0.006668919841472,-0.291196157759788,0.137,0.226,1,0.0079550686680416
"HIST1H4C",0.00669017088504142,-0.329366671934067,0.432,0.544,1,0.00796146226462173
"CRIP1",0.00686494612202857,0.411269695615581,0.59,0.509,1,0.00815009006430407
"NPM1",0.00718300134218352,-0.27196260204764,0.791,0.88,1,0.00848939298175551
"GTF3A",0.00718463597657552,0.296107205965989,0.763,0.678,1,0.00848939298175551
"TTLL5",0.00729774371933464,-0.515526296647827,0.95,0.894,1,0.0086027520079686
"SEPT11",0.00738796495173955,0.275914310693268,0.518,0.393,1,0.00868866300662328
"PHYKPL",0.00742733926024003,-0.398830753423917,0.489,0.554,1,0.00871451280885306
"PPIG",0.00787062745154925,-0.263399805881415,0.353,0.479,1,0.00921304755426676
"TMEM107",0.00806221934609323,-0.265196188206081,0.662,0.77,1,0.0094153190964865
"DENND2D",0.00819986511703835,-0.297840342917344,0.576,0.678,1,0.00955379633403771
"AKAP13",0.00829749322285322,-0.2564942034119,0.806,0.843,1,0.0096451139319013
"GZMB",0.00931680317270873,-0.899230535413209,0.086,0.169,1,0.0108049036794608
"RPS4Y1",0.00995834463876252,-0.278254984331585,0.144,0.244,1,0.011522241718291
"RPL36AL",0.0104543483985393,0.257139441761875,0.878,0.8,1,0.0120682685430143
"ZFR",0.0105862431219256,0.264193720861244,0.518,0.399,1,0.0121924317335281
"PDLIM5",0.0116636967780807,0.253291207389643,0.755,0.721,1,0.0133757087197358
"RBM34",0.0116670353503484,-0.271358913020858,0.439,0.54,1,0.0133757087197358
"MMP25-AS1",0.0125141282571202,-0.31539139778441,0.619,0.707,1,0.0143141056091717
"REEP5",0.014896328479713,-0.295468388992326,0.417,0.505,1,0.0170001379688752
"GSTP1",0.0161167626145724,-0.336836347860706,0.475,0.53,1,0.0183511319770472
"CYSLTR1",0.0176644953203243,0.26398031324119,0.82,0.764,1,0.0200678280169671
"TOB1",0.0180735880904808,0.353629045229671,0.705,0.609,1,0.0204861258672644
"RARRES3",0.0185164284992424,0.31883115500656,0.489,0.401,1,0.0209407013050123
"IVD",0.0198578853996151,-0.309238576431167,0.662,0.721,1,0.0224072085252413
"KIR2DL4",0.0208406277773936,-0.421885281666556,0.086,0.159,1,0.0234632685763465
"CRBN",0.021697296483312,0.425155652438957,0.77,0.741,1,0.0243520221161377
"AC244502.1",0.0217272532652965,-0.489661241879003,0.655,0.642,1,0.0243520221161377
"U47924.2",0.0228655783912809,-0.282191977021859,0.216,0.312,1,0.0255706579777494
"PTPRE",0.024274471736902,-0.282965779666917,0.281,0.356,1,0.0270857691318216
"DPY30",0.0243452997603393,-0.303554876848724,0.403,0.501,1,0.0271044337331777
"HNRNPL",0.0251148429533239,-0.26051281846079,0.971,0.984,1,0.0278991936133377
"GABARAP",0.0271832591199264,-0.254385244327594,0.54,0.639,1,0.0301301168563786
"TMBIM6",0.0316380771055136,-0.291889338989504,0.964,0.959,1,0.0349904561365614
"AP1G2",0.0327230359574451,-0.255705101820233,0.576,0.658,1,0.0361106630279295
"PTPN6",0.0342391346406011,-0.307587163181848,0.554,0.591,1,0.0377006735273432
"LTA",0.0416177728964575,-0.260589087574384,0.266,0.354,1,0.0457247899586079
"STT3A",0.0425161240529023,0.254474843098092,0.719,0.686,1,0.0466095801980395
"ROMO1",0.0448762758994472,-0.264688875642521,0.41,0.477,1,0.0490895507109674
"PLPP5",0.0506672474136052,0.431309462195895,0.525,0.456,1,0.05530346613119
"TIMP1",0.053464472964366,-0.286017351466912,0.388,0.46,1,0.058229784685103
"C12orf57",0.0578398189092658,-0.258893640286774,0.403,0.473,1,0.0628584582940177
"ITM2A",0.0588441483016747,0.264951575456936,0.475,0.403,1,0.0638115114699979
"CLDND1",0.0621303020203475,-0.288331169076185,0.597,0.639,1,0.0672295492703976
"AC109326.1",0.0624536649371868,-0.372056009704132,0.561,0.642,1,0.0674338063222642
"U3",0.0699857518225929,-0.372020142941379,0.317,0.373,1,0.0754040035766
"ERLEC1",0.0715983726232532,0.252959763977688,0.324,0.255,1,0.0769759327988194
"TNFSF13B",0.0744019332548265,-1.0617520670724,1,1,1,0.0798187763611737
"GZMK",0.0779337371487341,-0.473916663459147,0.144,0.193,1,0.0834290647681961
"PHC3",0.0855141769180451,-0.269040930464454,0.95,0.955,1,0.0913488329124533
"SIKE1",0.088659712576338,0.262649768357838,0.403,0.352,1,0.0945074808526497
"ERGIC2",0.10237599701109,0.277034296810333,0.532,0.466,1,0.108896761151924
"UBE2K",0.12487533863283,0.324896657449304,0.252,0.2,1,0.132547764099678
"MS4A6A",0.127233171111698,-0.31060356631545,0.094,0.143,1,0.134764944454462
"PYHIN1",0.129124124167294,-0.284786091296173,0.338,0.373,1,0.136479295797077
"FKBP2",0.130894078709322,0.256762349560567,0.403,0.367,1,0.138058807228148
"CHURC1",0.14523248429871,-0.27174972362705,0.669,0.666,1,0.152860240827003
"NDUFB2",0.152190539704983,-0.275991212076617,0.777,0.821,1,0.159847925350517
"AHI1",0.153518379630437,-0.293843562703867,0.446,0.454,1,0.160905247269558
"RPL21P119",0.190559861127537,0.297261602814283,0.374,0.324,1,0.19931208856972
"PRF1",0.199239901524223,-0.524842248527113,0.266,0.308,1,0.207956647215908
"AC020656.1",0.232614810522852,0.336082861639967,0.129,0.171,1,0.242286944016526
"THOC2",0.234051588093827,0.27242917792816,0.554,0.552,1,0.243277688039434
"AK6",0.280973033444007,0.271137220156223,0.259,0.224,1,0.291444078168628
"LUC7L",0.326353535310138,0.277937169050619,0.683,0.67,1,0.337816366095825
"TRDC",0.336626396772755,-0.267625248584683,0.712,0.678,1,0.347731597491032
"SLC38A2",0.387322915531926,-0.36828394612514,0.468,0.489,1,0.399277326505133
"LYZ",0.455087173504773,0.290691777414104,0.309,0.285,1,0.468169761654807
"WDR74",0.467445020525295,-0.425003620469392,0.835,0.811,1,0.479897449350764
"JUNB",0.556548606374598,-0.352636642448252,0.849,0.806,1,0.570206240886858
"MTRNR2L1",0.594559630256706,-0.761074283050084,0.986,0.923,1,0.606830161875485
"PFDN4",0.594717783394936,0.312236281521128,0.187,0.177,1,0.606830161875485
"MTRNR2L12",0.630835613923329,-0.605471196019719,1,0.955,1,0.64180255365753
"NDUFS3",0.63155420948735,0.254858378639534,0.36,0.399,1,0.64180255365753
"LPIN2",0.660662881287352,0.272332870350948,0.237,0.228,1,0.670024501062679
"ZC3H8",0.704318160279144,0.250895487017154,0.669,0.642,1,0.71285535010071
"SOD2",0.762944985923988,0.451302071838306,1,0.992,1,0.770635963604674
"STMN1",0.854596046330463,0.340097254487373,0.576,0.595,1,0.861474082920648
"ENTPD1",0.946198280631434,-0.292298878719268,0.986,0.959,1,0.951898270273792
"AC103591.3",0.9543016768812,0.411160208264146,0.281,0.295,1,0.956988146930208
"BCAS3",0.955077990948311,0.276894035646051,0.338,0.356,1,0.956988146930208
"MTRNR2L8",0.976345843782216,0.279738847190296,0.964,0.988,1,0.976345843782216
