"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","adj_p_val"
"SUMO3",5.89484145702848e-06,0.265991798186987,0.555,0.397,0.16852172757353,8.73623985717889e-06
"PRAM1",6.08983079381383e-06,0.278673688985857,0.484,0.347,0.17409608273355,9.00362543200227e-06
"RPL29",6.52897779684244e-06,-0.298056788061006,0.718,0.809,0.186650417256132,9.62985269319482e-06
"HELZ",7.81066052522908e-06,0.282753867240184,0.731,0.612,0.223291163095249,1.14928290585514e-05
"DUSP6",7.85320534717959e-06,0.533723013802437,0.614,0.485,0.22450743446517,1.15279831462161e-05
"SH3BGRL3",7.941018371177e-06,-0.26218231789319,0.896,0.965,0.227017833195208,1.16292638705862e-05
"PARVG",9.06742373428878e-06,0.255856085964295,0.409,0.262,0.259219509715848,1.32474417678262e-05
"SON",9.89616280620397e-06,0.316615518084577,0.99,0.988,0.282911502303759,1.44241240901746e-05
"NAA38",1.03451366452926e-05,0.339131996171021,0.419,0.259,0.295746766415626,1.5043045757155e-05
"SNW1",1.0691747343811e-05,0.310501814593891,0.471,0.306,0.30565567306487,1.55105630480639e-05
"PRMT2",1.10638465743569e-05,0.27885451485865,0.825,0.724,0.316293245867716,1.60127802879451e-05
"TSC22D3",1.12906384889909e-05,-0.264639421340684,0.99,1,0.322776773123271,1.63028378182158e-05
"HNRNPL",1.1344605861743e-05,0.325807855741396,0.99,0.974,0.32431959237551,1.63425790735599e-05
"FASLG",1.16779774862848e-05,-0.265116168988631,0.097,0.215,0.333850020377909,1.67836978756372e-05
"TOR1A",1.29953473640262e-05,0.311817515060301,0.731,0.653,0.371510990442781,1.86336999326408e-05
"IL18RAP",1.36378694296821e-05,-0.34089486934513,0.312,0.447,0.389879411255752,1.9509729878573e-05
"MBOAT7",1.44134644794865e-05,0.253941550584359,0.24,0.115,0.41205212253956,2.05716421439322e-05
"TRA2A",1.47331775578873e-05,0.363826423383719,0.981,0.932,0.421192080024882,2.09795016838119e-05
"TYK2",1.68850802769326e-05,0.285975205003145,0.536,0.388,0.48271067495695,2.39884588761939e-05
"COMMD3",1.7016472507365e-05,0.44056245070855,0.377,0.229,0.486466916040549,2.41196789209898e-05
"S100A4",1.77268902466452e-05,-0.466257116742612,0.886,0.912,0.506776338371094,2.5069149135988e-05
"NCOA7",1.83812888367063e-05,0.436443302233927,0.727,0.629,0.525484285263759,2.59352431531609e-05
"RPS5",2.09162239681523e-05,-0.296026667899566,0.753,0.874,0.597953010801539,2.9444707089563e-05
"DYNLT1",2.34321210190143e-05,-0.307871594907882,0.38,0.538,0.669877475691582,3.29114790676156e-05
"LY9",2.42411463109288e-05,0.355645679796271,0.646,0.576,0.693005890736833,3.39705859867438e-05
"RGS1",2.48671282468974e-05,-0.328255726604809,0.818,0.953,0.710901462322303,3.47689711687389e-05
"RNF19A",2.54814231593166e-05,0.26058684016998,0.523,0.368,0.728462925278544,3.55474481093853e-05
"DSTN",2.61958312053255e-05,-0.270749031568293,0.438,0.576,0.748886422497845,3.64617650560612e-05
"PSMG3",2.78089031907335e-05,0.287539654743431,0.601,0.491,0.795000924416689,3.86200048806141e-05
"COMMD7",2.81480033744713e-05,0.342850995874687,0.526,0.385,0.804695120469384,3.90032871870476e-05
"RPL24",2.89449939533584e-05,-0.255921883742384,0.779,0.874,0.82747948713861,4.00179111033009e-05
"SLC2A3",3.28573601098876e-05,-0.295631063469067,0.601,0.726,0.939326210821468,4.53255547944432e-05
"RPL35A",3.59626222560382e-05,-0.260258257782535,0.87,0.926,1,4.94986649314736e-05
"CIRBP",3.60698426783195e-05,0.369389181538273,0.896,0.85,1,4.95359172782255e-05
"RAC1",3.68959447085889e-05,0.320121536602833,0.438,0.297,1,5.04716105190761e-05
"STK4",3.69145112534343e-05,-0.286669633969472,0.727,0.812,1,5.04716105190761e-05
"RHOH",5.23088168212961e-05,-0.262662246774084,0.714,0.832,1,7.13616971204436e-05
"SNX14",5.77009700302689e-05,0.271124893459263,0.636,0.485,1,7.85444922438461e-05
"CALR",5.88615821529534e-05,0.407700161795454,0.883,0.826,1,7.99482588363192e-05
"LINC00861",6.16377187506774e-05,-0.314802161270917,0.37,0.476,1,8.35353293594707e-05
"AC109326.1",6.71980311041392e-05,0.536487922593692,0.695,0.562,1,9.08717357163195e-05
"LMNA",6.82374307053618e-05,-0.487769868207305,0.338,0.479,1,9.20758344452262e-05
"PSAP",6.87764519200448e-05,0.280525206907795,0.867,0.771,1,9.26009744805832e-05
"AOAH",7.25960362240201e-05,-0.269866858715604,0.192,0.306,1,9.75311964922705e-05
"FKBP11",7.38382596677269e-05,0.395823677355577,0.679,0.612,1,9.89849120925276e-05
"RPL7A",8.82849779841639e-05,-0.26874040411645,0.753,0.815,1,0.000118095490030765
"DUSP1",0.000101037224523717,-0.308368368123105,0.997,0.997,1,0.000134861781329712
"AL139099.5",0.000102188547755616,-0.535732676477166,0.617,0.738,1,0.000136104574381402
"GRAMD1A",0.000103188229084437,0.25686304558731,0.549,0.432,1,0.000137140485105768
"TMBIM6",0.000105263444889191,0.370708348444211,0.971,0.95,1,0.000139598302449614
"IRF8",0.000113517660285689,-0.267096733694959,0.101,0.206,1,0.000150222514039734
"MS4A6A",0.000127846078671653,0.468794049875457,0.185,0.085,1,0.000168822385938208
"DYNLRB1",0.000138124954394967,0.311101800973164,0.399,0.265,1,0.000182006869543901
"PAPD4",0.000138445939512104,0.257586934305225,0.458,0.318,1,0.000182041682166979
"HDLBP",0.000151444376596683,0.323487173936353,0.552,0.441,1,0.000198710455916667
"AC103724.4",0.000153561794498122,-0.341385747562966,0.036,0.115,1,0.000201061841101355
"AP1G2",0.000158103468397558,0.326326835511479,0.711,0.576,1,0.000206570705009918
"ACTG1",0.000161315582538345,-0.268327088170083,0.935,0.965,1,0.000210322848119615
"ARHGAP9",0.000166556657751208,0.321478621394561,0.705,0.606,1,0.000216698977874203
"SERPINA1",0.000169817760524315,0.273539639092608,0.149,0.062,1,0.000220477680680729
"HADHB",0.000175729634117746,0.295576805493923,0.471,0.338,1,0.000227674871875822
"CMTM7",0.000183637198760134,-0.254560581525065,0.237,0.374,1,0.000237304510952592
"KMT2E",0.000183930195382349,0.290415074147212,0.87,0.824,1,0.000237304510952592
"IFI44",0.000188604919464598,0.423732827337152,0.292,0.176,1,0.00024282883381067
"MTHFS",0.000199493118227156,0.395595581801609,0.321,0.206,1,0.000256313403460254
"CAPG",0.000207027234841011,0.262798161215711,0.685,0.582,1,0.000265441558364616
"CCL4",0.00021369433969754,-1.17652995628558,0.052,0.135,1,0.000273422571290021
"IVD",0.000248041230187797,0.343802730788073,0.74,0.679,1,0.000316713802181939
"ACAA1",0.00025828860279384,0.256149401832378,0.568,0.453,1,0.000329118260879573
"WDR74",0.000264813974317009,0.465573361474571,0.857,0.779,1,0.000336738757464839
"MGST2",0.000278635991854169,0.279036130695132,0.218,0.118,1,0.000353587357219459
"COX20",0.00028229984923715,0.27947701351114,0.633,0.553,1,0.000357502677927374
"SEC61G",0.000282884718810321,-0.315073134781282,0.432,0.538,1,0.000357510748925927
"HEXA",0.000289237981381391,0.401751528808236,0.675,0.585,1,0.000364794025497346
"HOPX",0.000317827576194471,-0.440478184653632,0.532,0.656,1,0.000400035523601187
"ITM2B",0.000326143192061877,0.300566352738153,0.951,0.921,1,0.000409667668077724
"KLRD1",0.000344860089076059,-1.52525222042072,0.851,0.9,1,0.000432299259734289
"ERBIN",0.000362843013628535,0.264478323310578,0.481,0.35,1,0.000453921017049463
"AHI1",0.000370170096437715,0.433672845636354,0.497,0.412,1,0.000462151756764662
"SNHG8",0.000381815899010719,-0.283019990577366,0.526,0.656,1,0.000475730293525452
"PEBP1",0.000406156825303801,0.29185183475578,0.646,0.565,1,0.000505040076534706
"ATP5J",0.000407202910703421,0.365603134919416,0.692,0.588,1,0.00050532409400545
"CEP83",0.000410752991286526,0.329880482743895,0.542,0.45,1,0.000508708113457061
"RGS9",0.000416025525256207,0.292408159260333,0.692,0.615,1,0.000514207549216672
"PMAIP1",0.000460312319560409,-0.284478576767047,0.149,0.253,1,0.000567810406164337
"ELOVL5",0.000508932389186815,0.282411425805744,0.503,0.409,1,0.000626534295851498
"EIF5",0.000564950054849,0.380640802510184,0.838,0.774,1,0.00069411358627571
"RPL22L1",0.000566820059311582,0.377986893534874,0.37,0.256,1,0.000695029358441583
"AC092069.1",0.000580893285482591,0.366081424145559,0.688,0.632,1,0.000710875347382656
"EML4",0.000584103345338399,0.325011512150258,0.831,0.744,1,0.000713391042330297
"SRI",0.000591514276553906,0.334074124237265,0.744,0.671,1,0.000721017402189968
"MGLL",0.000625660085499151,0.294291614858641,0.334,0.229,1,0.000761137663067865
"PPP2R3C",0.000644442228553611,-0.26471374762021,0.214,0.332,1,0.000782446556475701
"CXCL8",0.000648691365976131,-0.269370487759993,0.036,0.106,1,0.000786061302300488
"SRSF10",0.000679869755602978,0.34122976144975,0.776,0.691,1,0.000822229958830999
"PHPT1",0.0006946467443331,0.325377441531713,0.364,0.247,1,0.000838460328120812
"KLRF1",0.000699262996204689,-0.918282511070264,0.188,0.274,1,0.000842387001275824
"AHSA1",0.000723058355108977,0.321918073557392,0.721,0.662,1,0.000869358100111572
"FIBP",0.000772524947617391,0.284510709290833,0.581,0.494,1,0.00092702993714087
"NDUFB2",0.00081527499014113,0.438912690316025,0.828,0.797,1,0.000976433999820191
"PSMA3-AS1",0.000817212353225618,0.260703101041239,0.971,0.979,1,0.000976861188188457
"RBBP4",0.000831394095781134,0.278280531079111,0.916,0.882,1,0.000991894886472473
"VAMP8",0.000903442752057458,0.310249285887155,0.688,0.588,1,0.00107577576256553
"VMP1",0.000982050728798261,0.372091981127628,0.627,0.515,1,0.00116712951999486
"COX8A",0.00100482376387331,0.303112888245961,0.542,0.447,1,0.00119190227653302
